엔젤투자자 혹은 액셀러레이터 투자 경험여부,창업 당시 창업자 실무경험 년수(년),창업 직전 근무지,부서별_인력구성(생산),부서별_인력구성(RnD),총자산회전율,순이익률,이자보상배율,주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),학력별 인력구성비(대졸),창업 당시 목표시장,해외수출 및 진출과정 애로사항,벤처캐피털(투자조합포함) 투자 경험여부
0,5.0,6,33.333,33.333,251.899,2.211,275.0,10.0,0.0,25.0,1.0,3.0,0
0,12.0,5,45.455,22.727,106.5,0.876,142.78,30.0,0.0,30.0,3.0,7.0,1
0,6.0,5,38.983,23.164,78.445,-13.32,13.674,5.0,0.1,31.0,3.0,2.0,0
0,20.0,6,36.842,30.592,28.312,-28.625,-52.583,10.0,5.0,35.0,1.0,2.0,0
1,10.0,4,67.045,18.182,92.129,24.355,147600.0,5.0,1.0,29.9,2.0,7.0,1
1,2.0,9,17.391,56.522,9.96,-376.095,-7617.647,0.01,0.0,37.0,3.0,5.0,1
0,5.0,6,42.857,42.857,166.117,3.285,450.0,11.0,0.0,30.0,1.0,3.0,0
0,7.0,1,0.0,39.474,10.811,-109.73,-805.721,5.0,0.01,73.0,3.0,7.0,0
0,19.0,5,40.171,12.821,52.282,9.335,426.59,3.0,1.0,82.051,3.0,4.0,0
0,18.0,6,7.895,63.158,10.685,-367.328,-1724.265,0.1,0.0,65.789,3.0,2.0,0
0,10.0,6,49.405,23.81,89.661,-17.454,-307.753,20.0,5.0,45.238,3.0,7.0,0
0,10.0,4,50.0,12.5,121.121,3.035,104.167,0.0,0.0,62.0,3.0,3.0,0
0,10.0,1,0.0,80.0,38.926,-825.862,-11060.0,1.0,0.0,40.0,1.0,4.0,0
0,20.0,10,50.0,16.667,3.81,-221.649,-3550.0,5.0,0.0,66.0,3.0,2.0,1
0,25.0,5,0.0,11.765,178.728,-24.416,-3013.636,30.0,0.0,70.297,3.0,7.0,0
0,10.0,1,10.638,36.17,110.683,10.61,7845.455,60.0,3.0,14.0,1.0,7.0,0
0,13.0,6,61.111,5.556,78.175,1.872,152.459,1.0,0.0,17.0,1.0,4.0,0
0,10.0,7,50.0,0.0,140.0,12.442,300.0,20.0,0.0,50.0,1.0,4.0,0
0,15.0,6,28.571,50.0,80.989,5.057,100.0,10.0,1.0,43.0,3.0,7.0,0
0,4.0,6,42.308,9.615,159.49,-19.649,-16911.111,15.0,1.0,65.0,1.0,2.0,0
0,0.0,5,30.612,36.735,44.557,-13.154,-408.837,15.0,10.0,41.0,3.0,7.0,0
0,10.0,1,22.222,66.667,2.667,-1739.26,-6822.222,1.0,0.0,33.333,3.0,3.0,1
0,5.0,7,54.545,3.03,79.192,7.219,414.783,5.0,0.0,40.0,1.0,2.0,0
1,18.0,6,8.824,41.176,29.881,-306.162,-4770.588,0.5,0.05,35.294,3.0,3.0,1
0,6.0,6,46.923,16.923,124.904,5.257,460.847,10.0,20.0,36.154,3.0,7.0,0
0,18.0,6,44.444,33.333,121.211,7.744,1300.0,3.4,0.0,44.444,3.0,2.0,0
0,20.0,1,18.868,56.604,3.288,-1739.26,-381.268,2.0,1.0,39.623,3.0,2.0,1
0,0.0,6,52.717,20.652,143.904,12.161,2124.937,5.0,1.0,22.283,3.0,8.0,0
0,10.0,5,50.926,9.259,83.072,3.001,571.242,10.0,0.01,0.0,3.0,3.0,1
0,0.0,5,7.895,28.947,11.96,-327.08,-640.423,12.0,0.0,61.842,3.0,3.0,1
0,20.0,6,66.667,7.143,92.828,6.533,390.361,10.0,0.0,14.286,2.0,7.0,0
1,15.0,6,9.524,57.143,100.206,10.212,460.0,10.0,0.0,85.714,1.0,7.0,0
0,4.0,6,58.621,8.621,78.11,-20.46,-185.102,1.0,0.01,50.0,1.0,3.0,0
0,10.0,4,27.778,28.704,143.904,12.161,2124.937,7.0,0.02,82.87,3.0,3.0,0
0,12.0,10,0.0,89.13,15.427,-76.547,-18350.0,45.0,0.0,13.043,3.0,2.0,1
0,22.0,5,33.333,33.333,81.286,2.261,500.0,2.0,0.0,60.0,1.0,1.0,0
0,17.0,5,44.776,29.851,62.339,5.754,7225.0,3.0,0.01,68.657,3.0,5.0,0
0,25.0,6,52.0,24.0,59.234,7.512,431.298,1.0,0.0,56.0,1.0,2.0,0
0,0.0,6,55.224,14.925,126.827,7.553,4563.158,5.0,0.01,17.91,3.0,7.0,0
0,12.0,5,12.121,51.515,109.864,-8.112,-1075.09,20.0,5.0,55.0,3.0,4.0,1
0,28.0,6,6.897,48.276,79.265,11.222,556.349,30.0,0.0,28.0,3.0,7.0,0
0,0.0,10,14.706,14.706,48.548,0.22,102.581,5.0,1.0,35.0,3.0,7.0,0
0,15.0,6,61.333,12.0,47.902,19.293,3757.746,20.0,5.0,20.0,1.0,3.0,0
0,20.0,1,69.782,10.592,64.812,19.721,1031.14,1.0,10.0,15.265,3.0,7.0,0
0,12.0,5,59.13,14.783,124.912,5.257,461.376,10.0,1.0,25.217,3.0,3.0,0
0,23.0,3,9.091,72.727,15.805,25.171,490.625,10.0,0.0,18.182,3.0,8.0,0
1,11.0,3,0.0,66.667,19.393,-5.495,-1877.273,0.5,0.1,41.667,3.0,8.0,1
1,30.0,1,0.0,50.0,1.407,-1739.26,-5909.677,10.0,0.0,40.0,3.0,5.0,1
0,10.0,6,20.0,40.0,21.36,0.226,-128.571,1.0,0.1,100.0,3.0,2.0,0
0,17.0,5,64.164,10.239,29.678,-56.159,-1523.799,10.0,0.1,79.522,3.0,2.0,1
1,20.0,4,0.0,70.0,28.093,-308.257,-4720.0,5.0,0.0,30.0,3.0,4.0,0
0,10.0,4,63.636,13.636,122.703,6.194,522.5,0.1,0.01,13.636,3.0,3.0,0
0,5.0,6,16.667,33.333,204.485,1.576,181.818,11.0,0.0,50.0,1.0,3.0,0
0,5.0,6,44.0,8.0,66.98,5.036,140.541,25.0,0.1,20.0,3.0,8.0,0
0,10.0,5,63.158,15.789,117.982,1.831,259.474,30.0,20.0,37.0,3.0,1.0,0
0,30.0,5,18.182,54.545,4.903,-944.363,-401.463,2.53,0.0,33.333,3.0,2.0,1
0,21.0,6,52.632,26.316,157.747,-15.868,-867.808,7.0,0.0,73.684,1.0,4.0,0
0,20.0,5,58.824,11.765,109.852,12.97,39750.0,3.0,1.0,0.0,3.0,6.0,1
0,30.0,1,14.286,47.619,23.335,-79.608,-463.488,10.0,3.0,58.0,3.0,8.0,1
0,20.0,5,66.667,7.018,38.266,4.613,164.848,7.76,0.1,35.088,3.0,5.0,0
0,10.0,6,56.0,10.667,83.072,3.001,571.242,20.0,0.1,21.333,3.0,7.0,0
0,15.0,6,50.0,20.0,163.907,1.927,318.0,1.0,0.0,30.0,3.0,8.0,0
0,10.0,4,60.0,20.0,63.945,18.361,5995.522,5.0,1.0,15.652,2.0,7.0,0
0,5.0,5,59.184,11.905,45.597,23.407,2664.696,10.0,5.0,85.034,3.0,5.0,0
0,10.0,4,40.0,20.0,50.664,16.584,682.418,45.0,1.0,50.0,3.0,7.0,0
1,0.0,1,0.0,87.5,0.147,-1739.26,-36650.0,0.01,0.0,37.5,1.0,2.0,1
0,12.0,6,7.843,27.451,126.827,7.553,4563.158,5.0,0.0,66.667,3.0,7.0,0
0,0.0,6,60.0,10.769,65.643,1.945,179.643,1.0,0.01,15.385,3.0,7.0,0
0,0.0,5,38.776,8.163,121.828,2.817,261.039,3.0,0.01,30.612,3.0,3.0,0
0,20.0,5,52.632,13.158,121.828,2.817,261.039,0.1,0.1,52.632,3.0,4.0,0
0,35.0,7,57.895,21.053,57.83,2.767,130.64,0.1,0.0,42.105,3.0,2.0,0
0,3.0,6,76.923,0.0,65.15,2.351,164.402,30.0,0.0,14.0,1.0,3.0,0
0,10.0,6,65.333,17.333,152.394,7.221,3878.659,2.0,0.01,32.0,3.0,3.0,0
0,10.0,6,54.688,10.938,83.185,4.923,113.708,0.03,0.0,20.0,1.0,2.0,0
0,5.0,6,80.0,6.667,94.952,15.73,1044.737,0.1,0.0,90.0,1.0,2.0,0
0,10.0,6,54.688,9.375,93.653,3.136,171.009,0.3,0.0,25.0,1.0,3.0,0
0,5.0,6,66.667,0.0,52.676,18.01,2007.143,0.1,0.0,33.0,1.0,2.0,0
1,10.0,5,14.583,52.083,141.59,0.921,168.763,5.0,1.0,56.0,3.0,7.0,1
0,20.0,6,80.952,9.524,162.086,2.639,244.828,40.0,0.0,9.0,1.0,4.0,0
0,20.0,5,37.5,50.0,98.397,10.251,442.353,3.0,10.0,68.0,3.0,4.0,0
0,5.0,7,59.524,4.762,139.79,9.076,2057.692,10.0,0.0,11.905,1.0,1.0,0
0,10.0,4,25.0,50.0,208.715,22.889,13762.5,7.0,1.0,75.0,3.0,8.0,0
0,20.0,10,78.947,2.632,110.79,3.827,-179.07,30.0,1.0,5.263,1.0,6.0,0
0,20.0,6,33.333,33.333,136.592,17.791,560.0,1.0,0.0,100.0,1.0,3.0,0
0,30.0,6,51.613,9.677,120.801,-0.023,121.667,1.0,0.01,25.806,3.0,2.0,0
0,0.0,6,50.0,15.0,163.611,10.478,270.732,50.0,5.0,80.0,3.0,3.0,0
0,10.0,5,35.556,33.333,146.549,0.741,185.0,70.0,10.0,37.778,3.0,1.0,1
0,15.0,6,70.588,9.804,172.236,2.476,3600.0,32.0,0.0,19.608,1.0,2.0,0
0,24.0,6,50.0,21.429,82.921,3.32,207.619,60.0,0.0,7.143,1.0,4.0,0
0,15.0,7,46.667,20.0,137.237,1.152,147600.0,20.0,0.0,26.667,1.0,2.0,0
0,28.0,5,55.556,11.111,122.895,3.025,419.231,4.0,0.0,29.63,3.0,6.0,0
0,15.0,6,54.545,9.091,65.459,3.381,169.466,10.0,0.3,30.0,3.0,4.0,0
0,0.0,10,51.22,17.073,37.29,-65.371,-444.074,0.01,0.0,24.0,1.0,2.0,0
0,10.0,5,64.286,5.102,196.765,8.346,1652.336,20.0,0.5,29.0,3.0,2.0,0
0,12.0,6,55.556,22.222,59.388,4.674,242.308,0.01,0.0,27.0,3.0,3.0,0
0,16.0,7,50.0,18.75,97.031,4.328,177.679,35.0,10.0,30.0,3.0,2.0,0
0,11.0,7,58.065,7.097,95.033,2.761,364.324,1.0,0.0,45.806,3.0,1.0,0
0,10.0,6,64.0,4.0,125.443,2.644,264.754,0.01,0.0,36.0,3.0,4.0,0
0,5.0,6,10.526,5.263,85.619,5.633,638.571,6.72,0.0,0.0,1.0,2.0,0
0,20.0,6,60.526,10.526,144.345,1.147,532.0,3.0,0.1,60.526,3.0,3.0,0
0,10.0,6,0.0,40.0,46.563,11.429,53.333,1.0,0.0,80.0,3.0,7.0,0
0,10.0,6,7.143,80.952,158.766,4.374,857.576,15.0,1.0,25.0,3.0,3.0,0
0,12.0,5,39.474,10.526,97.949,1.274,743.077,5.0,1.0,20.0,1.0,3.0,0
0,16.0,7,56.25,12.5,165.512,4.996,712.397,5.0,0.05,30.0,3.0,4.0,0
0,12.0,6,55.556,11.111,49.024,5.195,215.385,0.01,0.0,22.3,3.0,3.0,0
0,16.0,7,72.34,12.766,97.69,1.462,7.059,35.0,10.0,30.0,3.0,2.0,0
0,20.0,6,65.517,3.448,83.547,9.424,330.682,4.0,0.0,33.0,3.0,3.0,0
0,0.0,5,60.87,8.696,52.241,0.831,95.349,20.0,0.0,51.0,3.0,1.0,0
0,5.0,6,42.857,28.571,264.359,5.335,1320.0,8.0,0.0,80.0,3.0,1.0,0
0,5.0,6,55.556,22.222,145.787,0.963,-175.0,8.0,0.0,80.0,3.0,3.0,0
0,20.0,6,63.529,7.059,102.895,8.254,3327.119,15.0,0.0,30.0,3.0,1.0,0
0,10.0,6,70.588,5.882,134.194,3.445,547.059,5.0,0.0,30.0,1.0,2.0,0
0,5.0,6,20.0,40.0,120.427,0.506,133.333,5.0,0.0,60.0,3.0,8.0,0
0,0.0,5,38.462,3.846,72.946,4.614,209.722,20.0,0.0,49.0,3.0,3.0,0
0,15.0,6,65.152,4.545,59.835,1.677,142.694,0.5,0.0,30.0,1.0,3.0,0
0,10.0,6,68.254,9.524,76.303,1.415,302.092,10.0,2.0,16.0,1.0,4.0,0
0,20.0,6,63.636,7.792,100.601,9.571,1290.5,15.0,0.0,30.0,3.0,1.0,0
0,20.0,6,53.333,26.667,77.048,7.049,393.243,4.0,0.0,33.0,3.0,5.0,0
0,10.0,6,53.333,13.333,204.795,6.355,904.762,5.0,0.0,18.0,1.0,3.0,0
0,10.0,6,58.824,11.765,129.298,2.638,315.789,5.0,0.0,32.0,1.0,3.0,0
0,9.0,5,80.233,9.302,57.247,15.915,1122.609,7.0,5.0,8.0,3.0,4.0,1
0,15.0,6,62.857,8.571,69.453,4.559,-237.097,0.5,0.01,20.0,1.0,3.0,0
0,20.0,6,65.517,3.448,75.344,8.379,438.798,4.0,0.0,33.0,3.0,1.0,0
0,0.0,5,45.455,9.091,54.896,0.36,65.693,20.0,0.0,49.0,3.0,4.0,0
0,23.0,5,42.857,0.0,92.09,5.206,302.0,1.0,0.0,100.0,1.0,3.0,0
0,10.0,6,66.667,5.556,53.943,-11.264,-16.916,40.0,3.0,11.0,3.0,2.0,0
0,12.0,6,40.698,9.302,110.298,-6.601,-4.092,10.0,5.0,46.535,1.0,3.0,1
0,2.0,6,38.462,12.821,80.647,3.751,294.881,20.0,0.01,35.897,1.0,3.0,0
0,1.0,6,68.75,25.0,90.027,13.788,1234.545,10.0,0.0,25.0,1.0,2.0,0
0,10.0,7,81.319,0.0,151.76,-12.29,-174.264,20.0,10.0,86.0,3.0,4.0,0
0,10.0,6,46.154,7.692,58.881,1.202,107.867,10.0,2.0,24.615,1.0,3.0,0
0,20.0,6,66.667,20.0,63.996,3.926,116.981,2.0,0.0,33.333,1.0,2.0,0
0,10.0,6,66.667,10.417,101.896,0.811,36.047,3.0,0.0,29.167,1.0,1.0,0
0,10.0,6,56.338,8.451,65.171,1.515,13.043,5.0,0.0,28.169,1.0,3.0,0
0,0.0,6,0.0,38.462,263.029,6.185,1876.19,1.0,0.0,70.0,1.0,4.0,0
0,4.0,6,60.938,5.469,31.618,3.202,318.902,7.0,0.01,17.188,1.0,7.0,0
0,10.0,6,80.0,0.0,277.766,0.237,147600.0,0.1,0.0,0.0,1.0,3.0,0
0,1.0,6,8.696,73.913,67.325,-8.108,-231.822,10.0,0.0,50.0,1.0,5.0,0
0,7.0,6,61.224,4.082,178.453,4.035,1430.769,7.0,0.0,31.633,1.0,7.0,0
0,10.0,6,37.5,50.0,78.283,1.139,225.926,2.0,0.5,37.5,3.0,2.0,0
0,2.0,10,68.75,12.5,0.198,-1739.26,-972.043,2.0,0.0,25.0,3.0,1.0,0
0,0.0,6,45.0,10.0,142.066,0.332,153.333,10.0,0.0,35.0,1.0,3.0,0
0,7.0,6,36.842,7.895,53.416,11.12,26840.0,7.0,0.0,42.105,1.0,7.0,0
0,15.0,6,66.667,11.111,62.91,4.049,512.903,10.0,0.0,26.0,3.0,3.0,0
0,3.0,6,8.0,0.0,86.073,17.68,172.346,3.0,0.0,100.0,1.0,3.0,0
0,6.0,5,6.818,81.818,113.032,-5.012,-17.324,6.0,3.0,90.0,3.0,3.0,1
0,10.0,6,76.471,11.765,311.943,2.044,730.0,0.2,0.0,9.0,1.0,1.0,0
0,11.0,6,37.5,25.0,49.072,5.318,318.28,5.0,0.0,28.0,1.0,5.0,0
0,8.0,6,62.903,8.065,84.73,7.303,701.911,5.0,0.0,38.0,3.0,2.0,0
0,15.0,4,44.444,44.444,339.211,6.594,76800.0,0.01,0.0,28.0,1.0,3.0,0
0,8.0,6,62.903,8.065,79.094,7.303,290.265,5.0,0.0,38.0,3.0,1.0,0
0,10.0,3,22.222,55.556,93.727,5.345,171.212,10.0,0.0,62.0,3.0,3.0,0
0,7.0,6,0.0,25.0,124.041,-1.596,6535.294,7.0,0.0,75.0,1.0,7.0,0
0,5.0,6,66.667,0.0,135.142,3.458,324.348,5.0,0.0,20.0,1.0,3.0,0
0,20.0,6,62.5,8.333,189.289,1.275,270.312,1.0,0.01,40.0,3.0,2.0,0
0,20.0,6,10.345,37.931,190.625,2.755,980.208,5.0,0.0,83.0,1.0,4.0,0
0,20.0,6,22.222,33.333,229.759,4.333,890.0,5.0,0.0,33.0,3.0,3.0,0
0,22.0,6,55.738,8.197,76.353,2.89,251.538,10.0,2.0,20.0,3.0,7.0,0
0,15.0,6,44.444,22.222,87.106,4.659,282.759,10.0,1.0,25.0,1.0,3.0,0
0,22.0,6,62.222,13.333,107.084,3.645,327.083,10.0,2.0,20.0,3.0,8.0,0
0,3.0,6,0.0,33.333,100.142,3.313,300.0,1.0,0.0,100.0,1.0,2.0,0
0,0.0,6,79.487,5.128,65.436,0.427,78.059,5.0,0.0,20.0,1.0,3.0,0
0,7.0,6,81.481,0.0,147.499,2.994,134.343,3.0,0.0,21.0,3.0,4.0,0
0,10.0,10,65.0,10.0,57.659,-32.36,-657.065,20.0,10.0,15.0,3.0,4.0,0
0,15.0,6,55.556,11.111,75.705,8.676,681.579,10.0,0.0,20.0,3.0,3.0,0
0,0.0,10,73.846,3.846,174.321,1.458,292.969,0.3,0.0,20.0,1.0,7.0,0
0,10.0,6,64.706,5.882,53.822,-20.832,-234.672,0.5,0.01,40.0,1.0,3.0,0
0,0.0,9,80.0,2.5,94.395,1.148,151.438,5.0,0.0,20.0,1.0,7.0,0
0,0.0,6,58.974,10.256,69.176,-5.851,-73.641,5.0,0.0,20.0,1.0,2.0,0
0,8.0,6,62.903,8.065,69.267,0.825,92.116,5.0,0.0,38.0,3.0,2.0,0
0,10.0,6,11.111,33.333,238.555,4.528,1112.5,5.0,0.01,50.0,3.0,3.0,0
0,15.0,6,55.556,22.222,74.613,9.573,513.208,10.0,0.0,0.0,3.0,3.0,0
0,10.0,6,70.0,5.0,65.066,1.905,132.174,0.01,0.01,40.0,1.0,3.0,0
0,10.0,6,73.333,13.333,364.059,1.496,528.571,0.01,0.0,9.0,1.0,5.0,0
0,4.0,5,6.173,62.963,48.052,-12.178,-543.879,4.0,2.0,80.0,1.0,2.0,0
0,4.0,4,69.072,4.124,113.93,-1.283,-80.07,10.0,0.01,19.072,1.0,7.0,0
0,20.0,6,50.0,5.556,220.868,4.173,739.13,1.0,0.1,33.333,3.0,4.0,0
0,20.0,6,63.333,6.667,217.895,2.249,481.493,1.0,0.1,39.0,3.0,3.0,0
0,10.0,6,86.667,0.0,334.475,0.375,60.0,0.1,0.0,9.0,1.0,1.0,0
0,6.0,6,33.333,20.0,65.072,5.725,146.945,20.0,0.0,80.0,1.0,5.0,0
0,5.0,5,75.51,10.204,227.361,2.083,752.683,2.0,0.1,35.714,3.0,4.0,0
0,2.0,10,76.562,4.688,151.047,3.682,524.631,10.0,1.0,35.0,3.0,5.0,0
0,2.0,10,67.692,13.846,128.142,3.188,486.996,10.0,1.0,35.0,3.0,5.0,0
0,10.0,6,51.807,13.253,78.14,7.386,3834.375,20.0,2.0,55.556,2.0,3.0,1
0,5.0,6,52.83,13.208,35.78,-34.536,-628.792,5.0,3.0,80.0,3.0,2.0,1
0,2.0,6,40.299,13.433,97.974,1.387,228.413,10.0,1.0,47.0,3.0,4.0,0
0,15.0,5,51.282,5.128,117.921,7.616,697.495,10.0,0.0,37.0,3.0,3.0,0
0,3.0,6,39.286,14.286,87.779,4.094,156.296,25.0,0.0,34.0,1.0,4.0,0
0,3.0,6,39.394,12.121,102.997,4.54,42.282,5.0,0.0,38.0,1.0,4.0,0
0,3.0,6,39.286,14.286,97.082,4.446,223.596,30.0,1.0,70.0,3.0,4.0,0
0,10.0,6,65.06,4.819,95.018,3.992,322.26,10.0,1.0,37.0,3.0,3.0,0
0,14.0,5,69.027,4.425,77.991,4.245,223.065,15.0,1.0,35.0,1.0,5.0,0
0,13.0,5,0.0,10.526,157.953,3.214,638.393,14.48,0.0,73.684,1.0,3.0,0
0,12.0,6,70.694,2.237,162.45,14.179,15832.78,5.0,0.01,25.0,3.0,1.0,0
0,6.0,6,78.462,7.692,102.607,5.428,1284.27,0.15,0.01,26.154,3.0,8.0,0
0,20.0,6,50.0,0.0,131.859,5.776,460.714,20.0,0.0,40.0,1.0,2.0,0
0,6.0,6,68.254,7.937,119.341,2.021,2139.456,3.0,0.0,52.0,3.0,4.0,0
0,6.0,6,76.471,8.824,71.219,8.192,1680.723,3.0,0.0,52.0,3.0,4.0,0
0,6.0,6,77.778,8.333,116.548,12.047,2801.562,3.0,0.0,52.0,3.0,4.0,0
0,20.0,6,55.556,0.0,80.289,19.144,913.333,20.0,0.0,40.0,1.0,3.0,0
0,13.0,6,13.158,42.105,109.677,4.39,577.019,15.0,0.0,85.0,1.0,4.0,0
0,20.0,6,55.556,22.222,67.325,3.111,294.872,10.0,0.0,60.0,1.0,3.0,0
0,13.0,6,69.231,0.0,124.319,5.77,861.538,0.5,0.0,30.769,3.0,1.0,0
1,10.0,5,66.667,7.143,137.5,11.624,7707.407,10.0,0.0,30.0,3.0,4.0,0
0,15.0,6,44.681,8.511,123.726,4.357,431.633,0.01,0.0,15.0,1.0,4.0,0
0,12.0,6,34.091,13.636,328.395,1.491,221.596,10.0,0.01,35.0,3.0,5.0,0
0,12.0,6,50.0,8.824,165.361,2.103,233.208,10.0,0.01,30.0,3.0,5.0,0
0,15.0,6,55.932,6.78,111.085,1.519,278.016,0.01,0.5,20.0,1.0,3.0,0
0,12.0,6,45.588,17.647,244.354,1.047,215.287,10.0,0.01,43.0,3.0,5.0,0
0,20.0,10,64.286,3.571,100.215,5.396,609.524,3.0,0.0,25.0,3.0,4.0,0
0,9.0,6,66.667,0.0,116.12,15.529,1200.0,1.0,0.0,33.333,3.0,4.0,0
1,0.0,6,65.714,14.286,183.077,0.611,140.233,5.0,0.0,70.0,1.0,5.0,0
0,0.0,6,50.0,14.286,182.951,6.898,314.815,20.0,1.0,40.0,1.0,4.0,0
0,12.0,6,63.265,6.122,287.36,6.87,2941.667,0.01,0.0,27.0,3.0,3.0,0
0,12.0,6,71.739,4.348,287.093,5.994,3700.0,10.0,0.0,22.0,3.0,3.0,0
0,0.0,6,0.0,24.324,313.528,-3.274,-60.87,1.0,0.0,83.0,1.0,5.0,0
0,15.0,6,50.0,25.0,221.969,5.228,847.619,5.0,0.0,50.0,1.0,1.0,0
0,5.0,6,64.444,8.889,87.943,0.144,231.529,3.0,0.1,24.444,1.0,2.0,0
0,4.0,6,0.0,40.0,99.669,2.438,320.833,3.0,0.0,80.0,1.0,2.0,0
1,12.0,6,70.732,17.073,292.326,2.426,1232.353,5.0,0.0,75.0,1.0,2.0,0
0,20.0,6,71.429,6.122,254.371,3.515,1434.884,30.0,0.01,20.0,3.0,3.0,0
0,14.0,6,66.667,11.111,127.835,2.396,382.609,5.0,0.1,34.0,3.0,2.0,0
0,20.0,6,61.818,9.091,270.826,2.798,989.683,10.0,0.1,25.0,3.0,3.0,0
0,3.0,6,81.176,4.706,38.424,-43.247,-194.709,50.0,1.0,26.0,3.0,3.0,1
0,3.0,6,65.089,5.325,64.449,4.272,261.302,50.0,1.0,25.4,3.0,3.0,0
0,3.0,6,66.471,5.294,49.226,-1.895,117.345,50.0,1.0,25.4,3.0,3.0,0
0,6.0,6,25.926,14.815,7.35,-205.992,-924.555,1.0,1.0,80.0,1.0,4.0,1
0,15.0,6,50.0,0.0,43.174,0.821,91.304,3.0,0.0,50.0,3.0,2.0,0
0,6.0,4,64.865,2.027,96.949,6.526,493.333,7.0,0.01,30.405,3.0,7.0,0
0,5.0,5,56.25,6.25,123.284,1.88,250.42,0.1,1.0,33.75,3.0,3.0,0
0,0.0,6,79.167,10.417,105.979,1.505,167.031,2.0,0.0,78.0,1.0,5.0,0
0,0.0,6,58.333,5.0,116.133,13.853,3490.391,0.5,0.01,28.333,3.0,3.0,0
0,15.0,5,0.0,0.0,319.923,1.159,683.333,10.0,0.0,40.0,1.0,5.0,0
0,4.0,6,74.468,2.482,75.314,5.571,2528.731,5.0,1.0,24.0,3.0,8.0,0
0,15.0,6,58.974,7.692,168.983,1.251,182.584,20.0,5.0,22.0,3.0,5.0,0
0,13.0,6,48.598,6.542,55.281,-8.525,-166.031,0.2,0.01,36.0,3.0,1.0,0
0,15.0,6,58.442,7.792,166.405,3.255,402.93,20.0,5.0,22.0,3.0,5.0,0
0,15.0,6,74.839,6.452,173.934,9.602,7379.286,5.0,0.8,26.2,1.0,3.0,0
0,4.0,6,32.0,16.0,192.828,8.357,18744.444,0.01,15.0,80.0,2.0,3.0,0
0,12.0,6,63.415,4.878,133.067,3.381,521.827,0.3,0.0,25.0,3.0,1.0,0
0,0.0,6,60.465,9.302,130.684,10.904,4351.648,0.5,0.1,37.0,3.0,1.0,0
0,20.0,6,75.0,8.333,125.023,3.961,521.643,10.0,0.01,40.0,3.0,5.0,0
0,10.0,6,57.5,0.0,80.397,1.316,168.75,5.0,0.1,25.0,3.0,7.0,0
0,4.0,6,11.538,19.231,208.275,4.774,12475.0,0.1,0.9,39.8,2.0,5.0,0
0,7.0,1,0.0,42.857,7.211,-66.038,-1141.176,10.0,0.0,85.714,3.0,3.0,0
0,12.0,6,73.585,5.66,103.31,3.139,334.392,0.3,0.01,28.302,3.0,5.0,0
0,12.0,6,61.702,10.638,132.477,4.459,1277.966,3.0,0.0,20.0,3.0,1.0,0
0,15.0,6,67.273,7.273,143.788,1.544,170.395,20.0,0.0,27.273,3.0,2.0,0
0,20.0,6,51.351,5.405,109.604,6.058,576.727,15.0,1.0,11.0,1.0,5.0,0
0,2.0,6,0.0,55.556,83.529,47.12,376.596,20.0,0.0,55.556,1.0,7.0,0
0,15.0,6,73.636,9.091,161.409,6.768,4481.868,0.6,0.1,28.636,1.0,5.0,0
0,21.0,6,23.077,59.615,141.429,5.73,755.556,5.0,1.0,19.0,3.0,1.0,0
0,7.0,6,10.63,40.157,154.106,6.324,4428.977,40.0,2.0,84.0,3.0,2.0,0
0,7.0,6,37.288,10.169,126.921,4.416,636.296,8.0,0.1,37.288,1.0,7.0,0
0,9.0,6,0.0,57.895,182.531,-28.021,-3037.5,50.0,0.0,78.947,1.0,3.0,1
0,10.0,6,76.119,8.955,112.186,9.231,493.117,10.0,0.0,20.896,1.0,7.0,0
0,6.0,6,68.75,0.0,72.105,8.305,551.934,8.0,0.5,25.0,3.0,4.0,0
1,13.0,3,14.53,69.231,72.206,1.001,200.0,15.0,5.0,20.0,3.0,2.0,1
0,5.0,6,55.556,6.667,120.841,11.187,2092.55,1.0,2.0,5.941,3.0,8.0,0
0,23.0,6,72.308,3.077,77.537,4.872,478.516,2.0,0.5,24.615,3.0,5.0,0
0,4.0,6,79.605,2.632,71.506,3.694,356.497,1.0,0.1,18.092,3.0,3.0,0
0,3.0,5,63.09,4.721,161.409,6.768,4481.868,8.0,0.01,22.318,1.0,7.0,0
0,10.0,5,60.241,12.048,121.448,-2.187,-900.926,16.0,0.0,32.0,3.0,4.0,0
0,0.0,5,67.708,11.458,124.838,2.341,250.216,0.05,0.0,21.0,1.0,2.0,0
0,15.0,6,71.25,2.5,179.684,0.851,148.12,0.05,0.0,15.0,1.0,7.0,0
0,5.0,6,71.348,2.247,129.815,0.995,119.839,0.01,0.0,18.0,1.0,3.0,0
0,8.0,6,62.143,9.286,181.929,2.813,3445.333,0.5,0.0,29.0,3.0,3.0,0
0,3.0,5,58.696,4.348,135.979,2.317,205.286,30.0,0.0,5.0,1.0,4.0,0
0,3.0,5,56.818,4.545,118.815,1.65,150.637,30.0,0.0,5.0,1.0,3.0,0
0,0.0,5,68.041,11.34,142.266,1.393,170.612,0.05,0.0,21.0,1.0,3.0,0
0,5.0,10,48.438,10.938,51.497,-95.462,27.197,10.0,4.0,34.0,1.0,2.0,0
0,20.0,5,73.134,5.97,334.631,0.891,242.902,22.0,0.0,15.0,1.0,5.0,0
