벤처확인 유형,엔젤투자자 혹은 액셀러레이터 투자 경험여부,창업 당시 창업자 최종학력,창업 직전 근무지,부서별_인력구성(생산),부서별_인력구성(RnD),총자산회전율,순이익률,ROE,주력제품 국내 시장점유율(퍼센트),학력별 인력구성비(대졸),창업 당시 목표시장,해외수출 및 진출과정 애로사항,벤처캐피털(투자조합포함) 투자 경험여부,연구개발관련전담부서보유여부
2,0,4,6,25.0,50.0,26.896,-24.861,-34.627,20.0,40.0,3.0,4.0,0,1.0
2,0,3,6,70.0,15.0,67.937,4.352,6.024,0.5,26.0,1.0,1.0,0,1.0
2,0,3,5,48.571,32.857,15.988,-34.313,-20.291,50.0,50.0,3.0,3.0,0,1.0
3,0,2,3,60.526,13.158,72.908,1.547,1.817,3.0,25.0,3.0,1.0,0,1.0
4,0,3,5,40.87,40.0,68.949,7.701,18.713,60.0,39.0,3.0,3.0,0,1.0
2,0,5,6,47.619,19.048,98.857,8.34,17.09,20.0,25.0,3.0,3.0,0,1.0
4,0,3,6,61.25,12.5,71.738,1.983,4.666,35.0,35.0,3.0,3.0,0,1.0
2,0,2,6,81.25,6.25,180.93,7.78,26.16,0.5,15.0,3.0,3.0,0,1.0
2,0,2,6,87.5,4.167,153.338,3.37,12.627,0.5,10.0,3.0,3.0,0,1.0
2,0,5,6,67.368,5.263,251.426,1.5,5.466,10.0,14.0,1.0,2.0,0,1.0
2,0,1,6,27.083,10.417,199.006,2.179,11.39,10.0,44.0,3.0,5.0,0,1.0
2,0,1,6,40.0,40.0,223.713,5.091,16.782,1.0,50.0,3.0,3.0,0,1.0
2,0,3,6,54.07,12.209,137.446,3.451,9.902,5.0,43.6,3.0,3.0,0,1.0
2,0,5,6,69.231,4.808,188.105,0.998,3.684,0.01,12.0,1.0,4.0,0,2.0
2,0,4,6,28.571,42.857,103.08,7.289,16.722,5.0,25.0,1.0,1.0,0,1.0
2,0,5,6,72.632,5.263,207.994,1.185,4.171,0.1,14.0,1.0,4.0,0,1.0
2,0,3,5,57.5,2.5,50.0,1.879,1.449,25.0,25.0,3.0,7.0,0,1.0
2,0,1,4,71.429,14.286,115.935,10.028,15.005,10.0,25.0,3.0,4.0,0,1.0
2,0,3,6,74.359,7.692,360.62,3.239,26.188,0.5,14.0,3.0,3.0,0,1.0
2,0,5,10,51.471,22.059,83.377,1.467,3.364,5.0,50.0,1.0,1.0,0,2.0
2,0,3,6,60.0,3.5,142.806,4.903,13.265,5.0,43.1,3.0,3.0,0,2.0
2,1,1,4,22.222,33.333,111.682,6.037,8.292,10.0,30.0,3.0,7.0,0,2.0
2,0,3,6,34.667,32.0,118.813,5.944,11.409,10.0,53.0,1.0,4.0,0,1.0
3,0,3,5,58.537,2.439,64.522,6.492,7.118,25.0,26.0,3.0,2.0,0,1.0
2,0,3,6,68.235,15.294,88.951,6.227,8.648,10.0,53.0,1.0,3.0,0,1.0
2,0,5,6,50.658,3.947,71.833,0.379,0.989,5.0,42.6,3.0,3.0,0,3.0
2,0,4,6,22.222,66.667,65.442,3.018,5.678,5.0,25.0,1.0,5.0,0,1.0
2,0,2,5,37.5,25.0,32.043,9.662,8.929,10.0,100.0,3.0,4.0,0,4.0
2,0,3,6,60.0,10.0,115.239,-2.068,-9.113,1.0,41.0,3.0,3.0,0,1.0
3,0,3,6,37.5,37.5,70.588,3.03,3.378,0.01,80.0,3.0,8.0,0,1.0
2,0,1,6,23.913,10.87,266.583,2.188,14.301,10.0,44.0,3.0,5.0,0,1.0
2,0,3,6,58.537,21.951,263.331,5.054,25.055,40.0,43.902,3.0,1.0,0,1.0
4,0,4,5,41.026,17.949,76.647,6.007,13.715,20.0,23.077,1.0,2.0,0,1.0
2,0,1,6,50.0,0.0,52.853,18.75,22.837,60.0,50.0,1.0,7.0,0,3.0
2,0,3,7,50.0,27.941,165.894,-0.289,-0.867,72.0,33.088,3.0,6.0,0,1.0
2,0,3,6,50.0,10.0,185.393,2.764,12.216,1.0,50.0,1.0,1.0,0,3.0
2,0,3,6,80.357,2.679,165.894,-0.289,-0.867,7.0,89.286,3.0,1.0,0,1.0
2,0,2,9,20.0,20.0,68.085,4.403,5.73,15.0,80.0,3.0,7.0,0,1.0
2,0,5,6,17.857,32.143,111.894,4.891,9.219,40.0,17.857,3.0,3.0,0,1.0
2,0,3,6,73.585,3.774,235.857,1.293,10.565,0.01,47.17,3.0,3.0,0,3.0
2,0,3,7,42.308,19.231,64.501,3.862,11.94,0.5,57.692,1.0,2.0,0,1.0
2,0,3,5,50.679,15.385,155.614,2.482,8.61,80.0,36.652,3.0,2.0,0,1.0
2,0,3,6,42.857,28.571,198.241,2.594,8.664,0.01,100.0,1.0,1.0,0,1.0
4,0,3,6,25.0,50.0,407.653,7.566,47.944,1.0,62.5,1.0,2.0,0,1.0
2,0,4,5,36.364,9.091,56.678,2.015,2.19,0.5,45.455,1.0,1.0,0,1.0
2,0,1,5,13.333,46.667,26.516,10.078,13.333,35.0,46.667,3.0,2.0,0,4.0
1,0,2,7,44.118,23.529,166.999,5.692,31.871,0.01,79.412,3.0,2.0,0,1.0
2,0,2,6,0.0,50.0,10.68,-40.909,-12.081,5.0,50.0,3.0,4.0,0,2.0
4,0,1,6,22.222,33.333,85.511,10.187,30.154,45.0,55.556,3.0,1.0,0,2.0
2,0,3,6,35.556,18.889,101.223,4.585,7.15,0.01,38.889,3.0,4.0,0,1.0
2,0,3,6,71.429,0.0,125.832,3.288,12.094,60.0,29.0,1.0,3.0,0,3.0
2,0,5,6,25.974,58.442,260.076,3.2,11.286,10.0,40.0,3.0,4.0,0,1.0
3,0,5,5,41.818,10.909,121.691,-9.765,-44.846,6.0,78.0,1.0,4.0,1,1.0
2,0,1,3,40.0,20.0,24.044,-420.455,495.536,18.0,40.0,1.0,7.0,0,1.0
2,0,4,6,37.5,37.5,135.064,3.529,10.045,15.0,25.0,1.0,3.0,0,1.0
2,0,3,5,54.545,19.091,213.171,0.089,0.712,1.0,90.909,3.0,5.0,0,1.0
2,0,2,6,13.333,26.667,30.83,13.857,13.628,0.01,60.0,3.0,5.0,0,3.0
2,0,1,6,56.818,22.727,261.42,1.848,10.743,10.0,35.0,3.0,3.0,0,1.0
2,0,2,7,66.667,0.0,139.121,10.445,53.867,0.01,20.0,1.0,2.0,0,2.0
2,0,5,6,52.174,21.739,117.013,6.948,10.411,10.0,37.2,1.0,1.0,0,1.0
3,1,2,6,50.0,50.0,13.559,-418.75,-65.049,10.0,50.0,3.0,2.0,1,1.0
4,0,3,6,67.188,12.5,65.341,7.922,16.113,3.0,30.0,3.0,5.0,0,2.0
2,0,4,6,76.875,5.0,100.579,0.394,1.833,0.01,37.0,3.0,4.0,0,1.0
2,0,5,6,55.696,12.658,102.047,0.662,2.648,0.01,28.0,3.0,4.0,0,1.0
2,0,4,6,35.443,7.595,105.048,0.233,1.02,0.01,37.0,3.0,4.0,0,3.0
2,0,2,5,28.571,42.857,31.846,7.977,8.384,10.0,100.0,3.0,4.0,0,1.0
2,0,4,6,38.75,7.5,91.721,0.292,1.229,0.01,37.0,3.0,4.0,0,1.0
2,0,4,9,35.714,10.714,162.862,7.164,33.736,2.0,40.0,1.0,1.0,0,1.0
2,0,3,6,33.333,33.333,124.185,5.793,11.268,10.0,55.0,3.0,3.0,0,1.0
2,0,3,8,5.263,13.158,351.824,6.265,30.667,10.0,52.632,1.0,5.0,0,1.0
2,0,1,4,66.667,16.667,132.009,8.871,14.772,10.0,25.0,3.0,4.0,0,1.0
2,0,1,6,66.667,33.333,75.237,2.518,3.878,1.0,0.0,3.0,3.0,0,1.0
2,0,3,6,62.632,10.526,68.58,3.602,7.173,18.0,28.0,1.0,1.0,0,1.0
2,0,5,6,50.602,10.843,24.29,-30.576,-22.248,3.0,30.0,3.0,3.0,0,3.0
2,0,5,6,67.55,5.96,147.271,0.739,1.445,5.0,41.0,1.0,1.0,0,1.0
2,0,2,6,57.831,3.614,99.845,-3.588,-14.06,5.0,33.0,3.0,2.0,0,1.0
2,0,2,5,51.316,14.474,64.159,-6.748,-5.328,0.01,42.857,3.0,2.0,0,1.0
2,0,3,6,59.211,0.0,130.802,-3.485,-64.022,5.0,30.0,3.0,2.0,0,1.0
2,0,2,5,51.807,18.072,114.477,0.692,2.981,5.0,33.0,3.0,1.0,0,1.0
2,0,4,6,50.0,15.278,95.491,5.602,6.566,0.01,42.857,3.0,7.0,0,1.0
2,0,2,5,60.163,12.195,82.378,-1.16,-1.125,3.0,25.0,3.0,2.0,0,1.0
2,0,3,6,62.887,10.309,81.949,3.722,8.575,18.0,28.0,1.0,5.0,0,4.0
2,0,3,6,25.0,25.0,56.633,10.631,14.064,0.5,75.0,1.0,3.0,0,1.0
2,0,3,6,16.667,60.0,74.034,3.107,4.127,5.0,10.0,3.0,8.0,0,1.0
2,0,3,6,68.293,9.756,43.916,5.152,9.593,18.0,20.0,2.0,4.0,0,2.0
2,0,2,6,24.286,44.286,95.367,-8.942,-50.051,3.0,25.0,3.0,8.0,1,2.0
1,0,3,6,74.286,11.429,167.856,3.249,13.342,1.0,22.857,1.0,1.0,0,1.0
1,0,3,6,17.857,64.286,161.522,6.067,86.12,30.0,29.0,3.0,6.0,0,1.0
1,0,3,10,59.375,12.5,167.856,3.249,13.342,5.0,28.125,1.0,8.0,0,1.0
2,0,2,7,63.333,11.667,111.109,-8.265,-92.874,3.0,33.333,3.0,4.0,0,1.0
2,0,3,6,21.951,16.26,70.325,12.348,9.96,0.1,52.033,1.0,7.0,1,1.0
2,0,3,7,50.0,0.0,110.983,2.199,8.91,5.0,56.667,3.0,5.0,0,4.0
4,0,1,3,52.577,20.103,81.194,18.202,16.415,10.0,29.897,1.0,7.0,1,1.0
2,0,5,6,28.244,18.321,161.147,3.456,7.397,20.0,45.038,1.0,7.0,0,1.0
2,0,3,5,71.429,2.857,109.959,1.014,2.354,0.1,28.571,1.0,4.0,0,1.0
4,0,1,3,27.778,22.778,91.658,17.05,21.327,10.0,43.0,1.0,8.0,0,1.0
2,0,5,6,48.438,14.844,70.326,12.348,9.96,15.0,39.844,1.0,8.0,0,1.0
2,0,3,6,50.0,25.0,66.524,-17.889,-25.599,5.0,62.5,3.0,7.0,0,1.0
4,0,3,6,44.444,18.519,139.808,10.043,18.384,0.1,62.963,1.0,5.0,0,1.0
2,0,3,6,62.5,12.5,166.583,10.934,43.693,10.0,30.0,1.0,4.0,0,1.0
4,0,3,6,37.5,18.75,233.725,0.332,4.896,10.0,75.0,3.0,5.0,0,1.0
4,0,3,6,28.0,20.0,139.808,10.043,18.384,0.01,52.0,1.0,1.0,0,1.0
4,0,2,6,16.667,25.0,233.725,0.33,4.871,2.0,50.0,3.0,6.0,0,1.0
1,1,1,8,22.222,33.333,180.818,1.632,5.24,1.0,22.222,3.0,5.0,0,1.0
4,0,2,6,12.766,10.638,101.149,0.64,1.99,1.0,64.0,1.0,2.0,0,1.0
2,0,3,8,33.871,8.065,106.761,4.955,14.02,10.0,48.387,1.0,5.0,0,1.0
4,0,2,5,10.526,50.0,115.788,3.986,12.543,1.0,36.0,1.0,8.0,0,1.0
3,1,1,5,13.274,35.398,218.493,-1.642,-31.39,30.0,44.0,1.0,4.0,0,1.0
2,0,1,5,11.111,22.222,104.979,6.398,26.629,85.0,78.0,3.0,3.0,0,1.0
2,0,3,5,35.238,5.714,132.59,3.735,21.21,10.0,40.0,1.0,2.0,0,1.0
2,0,3,6,40.0,10.0,101.192,9.634,16.814,0.5,50.0,1.0,1.0,0,1.0
2,0,3,6,36.842,15.789,111.898,8.197,14.437,20.0,52.632,3.0,7.0,0,1.0
4,0,2,6,20.0,40.0,39.713,3.012,4.63,0.01,80.0,3.0,4.0,0,1.0
2,0,5,6,46.154,11.538,281.696,4.786,56.134,20.0,8.0,1.0,6.0,0,1.0
2,0,4,6,30.0,20.0,88.767,0.047,0.15,0.01,65.0,3.0,1.0,0,2.0
2,0,5,5,54.545,18.182,100.658,7.513,17.407,25.0,30.0,1.0,8.0,0,1.0
2,0,2,5,50.0,28.947,66.0,-2.66,-3.183,100.0,48.0,3.0,2.0,0,1.0
2,0,3,6,68.0,0.0,154.616,0.186,0.975,0.0,24.0,3.0,3.0,0,1.0
2,0,3,6,37.5,18.75,132.229,5.803,11.15,0.01,50.0,1.0,3.0,0,3.0
2,0,3,6,62.037,19.444,64.868,0.734,0.808,5.0,62.0,3.0,3.0,0,1.0
2,0,3,6,62.5,0.0,65.352,3.824,6.364,5.0,25.0,1.0,4.0,0,1.0
2,0,3,6,0.0,33.333,147.696,1.09,2.945,5.0,100.0,1.0,4.0,1,1.0
2,0,3,5,22.222,33.333,73.037,2.474,4.719,0.01,44.444,1.0,4.0,0,3.0
2,0,3,5,9.091,68.182,64.797,3.093,3.199,35.0,14.0,3.0,2.0,0,1.0
4,0,3,7,20.0,33.333,101.284,13.002,24.712,0.01,66.667,3.0,1.0,0,1.0
2,0,3,7,25.0,50.0,158.458,6.824,23.877,1.0,75.0,3.0,3.0,0,1.0
2,0,3,5,44.615,16.923,116.95,10.644,17.112,4.0,58.462,1.0,4.0,0,1.0
2,0,3,7,0.0,25.641,135.13,5.537,27.164,0.1,51.282,3.0,5.0,0,1.0
2,0,3,5,0.0,12.5,90.764,3.086,12.291,20.0,79.167,3.0,3.0,0,4.0
2,0,3,6,32.0,20.0,85.08,1.145,2.034,0.1,68.0,3.0,7.0,0,1.0
2,0,5,5,31.429,42.857,84.044,3.445,7.053,25.0,37.0,1.0,8.0,0,1.0
2,0,3,5,0.0,0.0,72.956,0.862,2.941,4.0,100.0,1.0,5.0,0,1.0
2,0,5,5,38.333,29.167,103.459,5.287,21.162,55.0,30.0,3.0,5.0,1,1.0
2,0,3,7,42.424,31.818,122.217,8.917,22.938,55.0,25.758,3.0,5.0,0,1.0
3,0,3,6,44.86,29.907,109.777,2.381,7.028,70.0,49.533,1.0,8.0,0,1.0
1,0,3,6,35.088,15.789,134.171,1.839,9.627,5.0,17.544,3.0,5.0,0,1.0
3,0,1,6,60.0,5.833,111.915,10.505,29.499,7.0,83.333,3.0,5.0,0,1.0
4,0,5,5,14.136,46.597,73.554,1.743,2.378,50.0,48.0,3.0,3.0,0,1.0
2,0,5,5,61.818,5.455,77.511,1.152,4.712,3.0,25.0,3.0,3.0,0,1.0
4,0,3,6,44.828,18.103,77.109,-34.851,-63.481,40.0,25.0,3.0,4.0,1,1.0
2,0,3,6,48.571,11.429,263.26,-0.34,-2.686,0.01,57.143,3.0,5.0,1,1.0
2,0,3,5,55.556,22.222,562.157,0.866,16.06,8.0,80.0,3.0,3.0,0,1.0
2,0,3,6,57.258,6.452,61.382,0.296,0.777,5.0,40.0,3.0,5.0,0,1.0
2,0,3,6,45.652,23.913,125.328,0.918,5.042,1.0,30.0,1.0,5.0,0,1.0
2,0,3,3,60.714,7.143,94.053,-11.382,-17.611,20.0,40.0,3.0,4.0,0,1.0
2,0,2,6,25.0,37.5,72.869,2.925,9.43,1.0,48.0,1.0,4.0,0,1.0
4,0,4,6,77.143,11.429,200.25,6.04,17.934,10.0,17.0,1.0,5.0,0,1.0
2,0,3,6,55.556,14.815,46.673,4.507,5.025,5.0,54.0,1.0,7.0,0,1.0
2,0,3,6,38.462,23.077,29.748,6.137,6.05,5.0,40.0,1.0,7.0,0,1.0
2,0,1,6,38.286,22.857,98.963,2.013,6.74,1.0,30.0,3.0,3.0,0,1.0
2,0,3,10,40.741,11.111,118.617,7.334,28.117,20.0,10.0,1.0,3.0,0,1.0
2,0,3,6,44.444,44.444,43.213,7.765,8.707,0.01,72.0,3.0,2.0,0,1.0
3,0,2,6,19.355,32.258,55.856,3.255,5.594,22.0,46.0,1.0,5.0,1,1.0
2,0,1,6,54.902,18.954,102.9,5.285,7.194,5.0,41.2,3.0,3.0,0,4.0
2,0,3,6,35.938,15.625,53.102,-1.218,-3.611,0.1,45.0,3.0,7.0,0,1.0
2,0,3,6,75.0,12.5,148.667,-9.451,-227.672,0.02,20.0,3.0,2.0,0,1.0
2,0,3,6,31.25,37.5,49.384,-80.836,-47.807,0.2,59.0,3.0,1.0,0,1.0
2,0,3,6,26.923,34.615,56.591,1.047,1.476,5.0,54.2,1.0,8.0,0,1.0
3,0,1,6,71.875,5.0,194.403,7.058,65.364,10.0,18.0,3.0,3.0,0,1.0
2,1,1,4,31.25,32.143,162.104,2.994,26.843,3.0,50.0,3.0,1.0,0,1.0
2,0,3,6,50.0,12.5,276.473,2.083,39.984,0.2,20.0,3.0,1.0,0,1.0
3,0,3,6,20.43,40.86,65.445,4.704,8.107,22.0,46.0,1.0,8.0,0,1.0
2,0,3,3,57.143,10.714,146.722,2.84,7.257,20.0,42.0,3.0,3.0,0,1.0
2,0,3,3,70.27,8.108,117.939,-5.606,-9.808,20.0,40.0,3.0,4.0,0,2.0
4,0,1,6,63.158,10.526,156.927,9.138,48.385,10.0,25.0,3.0,2.0,0,1.0
2,0,3,6,20.0,33.333,92.103,2.661,3.665,0.01,80.0,1.0,2.0,0,4.0
2,0,3,5,33.333,20.0,111.898,8.197,14.437,0.01,86.667,1.0,3.0,0,1.0
2,0,3,6,44.0,8.0,114.322,2.839,12.623,1.0,30.0,1.0,3.0,0,1.0
2,0,2,9,43.75,31.25,50.006,-63.855,-35.87,0.2,40.0,3.0,2.0,0,1.0
1,0,3,10,34.694,12.245,111.791,6.121,19.412,20.0,10.0,1.0,3.0,0,1.0
1,0,3,6,37.5,15.625,62.65,-2.931,-11.854,0.1,45.0,3.0,6.0,0,2.0
2,0,3,10,53.061,10.204,79.796,3.849,8.198,20.0,14.0,1.0,3.0,0,1.0
4,0,3,5,42.254,16.901,179.028,0.454,2.793,25.0,33.803,3.0,5.0,0,1.0
2,0,5,6,50.0,19.231,59.705,6.122,6.881,10.0,40.0,3.0,2.0,0,1.0
2,0,3,6,57.143,4.082,137.432,4.443,20.937,1.0,30.0,1.0,5.0,0,1.0
2,0,3,6,37.5,0.0,48.357,5.534,13.117,20.0,25.0,1.0,3.0,0,1.0
2,0,5,5,54.167,20.833,110.806,8.687,18.495,25.0,55.0,1.0,7.0,0,1.0
4,0,4,6,50.0,14.286,64.274,7.519,16.308,30.0,76.0,1.0,2.0,0,1.0
3,0,3,6,15.789,28.07,105.538,24.845,42.063,1.0,72.0,1.0,4.0,1,1.0
4,0,4,6,66.667,22.222,63.848,9.254,20.218,30.0,70.0,1.0,5.0,0,1.0
1,0,3,6,80.282,5.634,204.612,1.258,12.645,0.02,21.0,3.0,5.0,0,3.0
2,0,2,7,16.129,16.129,88.835,4.276,12.126,0.02,74.194,3.0,3.0,0,4.0
2,0,5,6,22.222,36.111,52.653,3.159,4.243,20.0,42.0,1.0,7.0,0,1.0
2,0,3,6,52.381,4.762,82.699,10.565,26.414,30.0,24.0,3.0,3.0,0,1.0
2,0,3,6,42.857,25.714,141.654,1.619,6.344,30.0,26.0,1.0,3.0,0,1.0
2,0,5,5,59.649,12.281,81.475,24.908,22.64,0.0,25.0,3.0,6.0,1,1.0
2,0,3,6,50.0,12.692,138.715,9.548,24.204,50.0,50.0,1.0,3.0,0,1.0
2,0,3,6,50.0,0.0,82.598,4.486,13.673,2.0,40.0,1.0,1.0,0,1.0
2,0,3,5,30.769,11.538,64.689,3.557,5.357,3.0,3.846,1.0,4.0,0,4.0
2,0,5,6,52.075,16.226,144.13,9.666,22.238,58.0,50.566,1.0,7.0,1,1.0
2,0,1,5,33.333,16.667,72.399,0.408,1.878,0.01,50.0,1.0,4.0,0,1.0
2,0,2,6,44.444,44.444,33.311,3.842,3.445,0.01,66.667,1.0,4.0,0,1.0
4,0,5,5,54.192,17.365,88.66,4.21,9.629,85.0,28.144,3.0,7.0,0,1.0
4,0,3,5,56.25,17.188,60.9,0.558,1.249,1.0,31.25,1.0,3.0,0,1.0
2,0,5,5,40.0,20.0,72.399,0.374,1.724,0.1,40.0,1.0,1.0,0,1.0
2,0,5,6,78.333,0.0,221.549,2.374,13.834,10.0,50.0,3.0,5.0,0,1.0
2,0,5,7,21.739,13.043,94.138,1.182,2.098,21.27,26.087,3.0,1.0,0,1.0
1,0,3,6,68.421,15.789,109.686,1.699,4.416,0.1,26.316,1.0,4.0,0,1.0
2,0,3,6,0.0,30.0,105.518,14.289,16.202,6.0,30.0,1.0,2.0,0,4.0
2,0,2,5,41.026,20.513,62.216,20.955,15.094,50.0,35.0,1.0,1.0,0,1.0
2,0,3,6,66.667,0.0,62.406,1.033,1.609,0.01,20.0,3.0,2.0,0,1.0
2,0,4,10,47.222,10.417,63.095,14.962,16.701,20.0,15.0,3.0,2.0,0,1.0
2,1,3,5,58.14,6.202,109.101,3.557,20.684,0.1,40.0,3.0,1.0,0,1.0
2,0,3,5,75.0,0.0,191.977,0.427,3.954,0.5,30.0,3.0,1.0,0,1.0
2,0,3,6,50.0,12.5,67.582,-24.661,-38.235,1.0,40.0,3.0,1.0,0,2.0
2,0,3,6,76.812,5.797,96.724,1.129,2.358,0.01,24.0,3.0,1.0,0,4.0
2,0,5,5,85.714,4.762,239.557,1.388,4.75,20.0,19.0,3.0,5.0,0,1.0
2,0,3,6,54.167,20.833,89.74,9.42,19.08,30.0,50.0,1.0,4.0,0,1.0
1,0,3,5,62.5,25.0,55.405,6.069,7.4,20.0,38.0,1.0,2.0,0,1.0
2,0,3,6,66.667,22.222,27.462,5.054,3.992,10.0,30.0,1.0,5.0,0,1.0
2,0,5,6,80.0,0.0,126.643,3.198,13.433,1.0,0.0,3.0,4.0,0,1.0
1,0,3,6,44.444,22.222,100.235,3.828,11.639,0.01,20.0,3.0,2.0,0,1.0
2,0,3,6,55.556,22.222,25.617,3.516,2.676,10.0,25.0,1.0,7.0,0,1.0
4,0,3,5,23.529,42.647,79.78,-15.637,-29.973,35.0,26.0,3.0,3.0,0,1.0
2,0,3,6,45.745,10.638,299.064,2.662,25.151,10.0,28.0,1.0,1.0,0,1.0
2,0,5,6,53.061,0.0,185.11,0.037,1.325,2.0,40.0,1.0,3.0,0,1.0
2,0,3,6,50.0,25.0,29.64,13.851,12.513,10.0,25.0,1.0,7.0,0,1.0
2,0,3,6,78.788,6.061,97.138,2.031,5.633,0.01,23.0,3.0,2.0,0,1.0
2,0,3,5,47.761,22.388,87.514,8.249,14.933,30.0,45.0,1.0,3.0,0,1.0
2,1,5,5,75.806,8.065,125.003,20.165,44.678,50.0,5.0,1.0,3.0,1,1.0
2,0,2,5,15.789,23.684,84.951,13.692,13.778,50.0,33.0,1.0,1.0,0,1.0
2,0,5,5,64.516,11.29,91.694,28.002,30.66,5.0,22.0,1.0,2.0,1,1.0
1,0,3,6,44.444,44.444,74.522,0.321,0.698,0.01,20.0,3.0,4.0,0,1.0
2,0,3,5,57.025,6.612,113.12,6.31,42.488,0.01,26.0,3.0,3.0,0,1.0
2,0,3,6,66.667,11.111,84.783,3.297,7.059,1.0,45.0,3.0,4.0,0,1.0
2,0,3,6,66.667,22.222,99.612,5.951,25.176,0.01,40.0,1.0,1.0,0,1.0
2,0,4,10,41.538,11.538,64.217,10.92,14.03,20.0,15.0,3.0,2.0,0,1.0
4,0,2,6,44.444,22.222,144.551,17.25,42.623,3.0,0.0,1.0,3.0,0,1.0
2,0,3,9,22.222,44.444,112.59,19.44,23.746,60.0,22.0,1.0,2.0,0,3.0
2,0,3,5,85.271,5.426,93.791,6.333,14.868,0.1,32.0,3.0,5.0,0,1.0
2,0,3,6,50.0,12.5,73.899,1.104,1.52,1.0,40.0,3.0,2.0,0,1.0
1,0,5,6,68.421,5.263,185.75,3.096,17.122,2.0,10.0,3.0,1.0,0,2.0
2,0,3,5,54.667,21.333,91.724,5.821,10.11,30.0,45.0,1.0,2.0,0,1.0
2,1,2,3,0.0,0.0,3.234,-166.667,-29.032,30.0,0.0,3.0,4.0,1,1.0
2,0,3,6,41.237,28.351,118.31,7.995,25.321,2.0,54.1,3.0,3.0,0,1.0
1,0,3,6,20.0,26.667,92.326,5.536,15.489,60.0,60.0,1.0,1.0,0,3.0
1,0,5,6,57.143,14.286,115.298,3.441,6.716,5.0,20.0,1.0,2.0,0,1.0
2,0,3,6,59.184,14.286,52.389,1.234,2.146,5.0,38.0,3.0,1.0,0,1.0
2,0,4,9,59.649,13.158,122.083,3.563,5.605,30.0,40.0,1.0,3.0,0,1.0
2,0,4,5,37.5,12.5,42.275,0.747,1.327,3.0,50.0,3.0,3.0,0,4.0
2,0,1,6,83.81,5.714,55.406,1.978,2.034,75.0,12.5,3.0,3.0,0,2.0
1,0,3,5,42.308,19.231,56.537,9.539,16.034,50.0,45.0,1.0,4.0,0,1.0
2,0,5,9,68.75,12.5,78.243,10.136,25.061,0.1,70.0,1.0,7.0,0,4.0
2,0,3,6,85.0,0.0,84.895,7.117,46.064,0.01,50.0,2.0,3.0,0,1.0
1,0,3,6,71.429,17.143,127.016,5.246,10.928,1.5,45.0,3.0,3.0,0,1.0
2,0,3,6,50.0,16.667,20.542,0.0,0.0,30.0,16.0,1.0,3.0,0,2.0
4,0,3,5,36.364,22.727,81.37,-5.905,-5.79,1.0,64.0,1.0,1.0,0,3.0
2,0,2,5,72.727,13.636,58.061,2.559,2.832,5.0,60.0,3.0,3.0,0,2.0
2,0,3,6,66.667,8.333,120.83,2.47,9.2,0.01,60.0,3.0,1.0,0,1.0
2,0,1,5,47.619,5.952,41.235,16.006,13.339,0.01,34.0,3.0,5.0,0,1.0
2,0,3,6,29.63,55.556,197.404,1.442,10.993,0.01,66.0,3.0,2.0,0,3.0
2,0,3,6,37.5,25.0,244.84,7.524,22.563,0.01,24.0,1.0,3.0,0,1.0
4,0,2,5,41.237,43.299,115.112,12.391,17.824,30.0,40.0,3.0,2.0,0,2.0
2,0,4,6,60.0,15.0,143.205,8.622,14.509,25.0,23.0,1.0,1.0,0,1.0
2,0,3,9,37.5,12.5,70.596,3.853,5.769,10.0,52.0,1.0,3.0,0,2.0
2,0,3,6,77.941,7.353,131.11,5.503,16.261,20.0,25.0,1.0,3.0,0,1.0
2,0,3,6,66.883,4.545,250.991,3.096,13.55,10.0,31.5,1.0,1.0,0,2.0
2,0,4,6,88.235,0.0,310.579,2.725,17.195,2.0,13.0,1.0,4.0,0,1.0
3,0,5,10,62.5,0.0,61.206,2.353,3.426,1.0,50.0,1.0,2.0,0,1.0
2,0,2,5,66.667,14.815,75.826,8.815,59.413,3.0,20.0,3.0,6.0,0,1.0
2,0,2,5,66.667,14.815,64.919,-68.237,140.048,3.0,16.0,3.0,5.0,0,1.0
2,0,3,6,67.052,5.202,241.234,2.247,8.809,10.0,21.0,1.0,3.0,0,1.0
2,0,5,6,57.143,7.143,122.184,8.225,31.14,10.0,40.0,3.0,3.0,0,1.0
2,0,3,6,66.667,0.0,101.626,3.374,14.719,26.0,22.0,1.0,1.0,0,1.0
2,0,3,6,12.5,6.25,127.657,-7.015,-17.881,30.0,73.0,3.0,3.0,0,3.0
2,0,3,6,45.455,13.636,100.512,10.235,23.959,2.0,61.0,3.0,2.0,0,1.0
1,0,3,5,34.783,21.739,54.058,13.748,19.422,20.0,45.0,1.0,4.0,0,1.0
2,0,3,6,64.286,14.286,99.628,5.19,8.967,10.0,40.0,3.0,2.0,0,3.0
2,0,3,5,60.119,4.762,118.969,-4.781,21.656,7.0,32.0,3.0,3.0,0,1.0
1,0,4,6,64.706,17.647,143.694,11.787,400.0,0.1,20.0,3.0,2.0,0,2.0
2,0,2,5,15.385,38.462,55.937,-0.815,-0.906,0.01,75.0,3.0,4.0,0,2.0
2,0,5,6,50.0,12.5,82.789,8.158,10.011,30.0,45.0,1.0,3.0,0,1.0
1,0,3,3,44.444,22.222,105.698,2.97,5.362,20.0,30.0,1.0,2.0,0,1.0
2,0,5,6,44.828,10.345,85.601,21.868,20.152,28.0,28.0,1.0,4.0,0,1.0
