주력제품 해외 시장점유율(퍼센트),주력제품 국내 시장점유율(퍼센트),매출구조비율(중소기업),매출구조비율(글로벌),총자산회전율,자기자본비율,부채비율,순이익률,등록보유(특허권),창업 당시 창업자 최종학력,창업 당시 목표시장,기업성장단계,해외수출 및 진출과정 애로사항,Exit
0.1,30.0,20.0,0.0,72.08,31.926,213.225,3.588,0,2,3,3,2,0
1.0,10.0,90.0,10.0,33.134,11.194,793.333,3.153,1,3,3,2,4,0
0.0,10.0,0.0,3.0,122.904,63.362,57.824,4.054,2,3,1,5,2,0
2.0,3.0,20.0,0.0,49.239,50.299,98.81,2.817,4,3,3,3,1,0
10.0,0.0,0.0,100.0,415.066,32.205,210.512,3.711,0,3,2,3,4,0
1.0,70.0,0.0,1.0,29.074,43.862,127.99,1.433,30,5,3,3,4,0
1.0,10.0,0.0,20.0,55.48,34.887,186.64,7.111,12,3,3,4,3,0
0.0,5.0,0.0,0.0,221.972,14.176,605.438,1.651,3,3,3,4,3,0
1.0,10.0,0.0,20.0,54.086,39.634,152.307,-11.925,19,3,3,4,3,0
0.01,3.0,10.0,2.0,223.101,93.577,6.864,4.774,11,2,3,4,1,0
0.01,3.0,10.0,2.0,234.674,83.572,19.657,3.605,11,2,3,4,1,0
0.0,1.0,0.0,0.0,67.689,46.698,114.141,7.317,8,5,1,2,2,0
0.0,10.0,100.0,0.0,144.353,32.403,208.616,2.674,2,3,1,4,3,0
0.0,0.01,100.0,0.0,86.475,30.599,226.812,4.359,2,3,1,3,1,0
0.0,0.01,100.0,0.0,116.355,28.505,250.82,5.823,2,3,1,3,4,0
0.0,2.0,90.0,0.0,226.685,24.757,303.927,0.635,5,3,1,4,3,0
0.0,10.0,100.0,0.0,167.045,35.75,179.717,1.553,2,3,1,4,3,0
1.0,10.0,27.0,3.0,132.413,71.824,39.23,0.649,6,2,1,4,7,1
0.0,1.0,100.0,0.0,203.098,32.917,203.792,3.209,0,3,3,4,6,0
0.0,3.0,53.0,0.0,194.139,58.555,70.78,6.544,0,1,3,3,5,0
0.0,1.0,100.0,0.0,205.89,31.771,214.757,2.352,0,3,3,4,6,0
0.0,0.2,100.0,0.0,148.747,35.097,184.921,-5.618,1,3,3,2,5,0
0.01,1.0,95.0,5.0,57.381,30.552,227.311,-49.664,1,3,3,3,5,0
0.0,1.0,100.0,0.0,139.528,40.354,147.809,1.332,2,3,3,4,3,0
2.0,10.78,100.0,0.0,127.59,33.235,200.904,2.871,1,3,1,3,6,0
0.0,1.0,0.0,90.0,127.778,32.058,211.942,3.181,5,5,1,4,1,0
0.0,1.0,20.0,0.0,127.776,32.057,211.942,3.181,0,3,1,4,4,0
0.01,3.0,35.0,2.0,215.245,96.482,3.646,2.471,12,2,3,4,1,0
0.0,5.0,100.0,0.0,224.597,20.385,390.561,2.692,1,3,3,3,1,1
0.01,0.1,0.0,20.0,65.914,44.029,127.125,4.123,19,3,3,4,6,0
0.0,10.0,100.0,0.0,148.644,40.288,148.214,4.261,2,3,1,4,3,0
0.1,8.0,90.0,10.0,93.205,86.884,15.095,3.31,7,3,3,3,7,1
0.0,5.0,40.0,0.0,27.112,20.095,397.625,3.697,2,3,3,3,7,0
0.0,5.0,45.0,0.0,34.403,10.889,818.357,6.728,2,3,3,3,3,0
0.0,0.5,100.0,0.0,24.598,-21.075,-574.487,-87.437,1,3,3,2,3,0
0.0,6.0,100.0,0.0,34.243,82.15,21.728,0.569,0,2,3,3,1,0
0.0,0.01,100.0,0.0,73.419,14.425,593.22,5.709,0,3,1,1,1,0
0.0,4.0,100.0,0.0,166.99,37.913,163.764,5.61,0,3,1,3,4,0
0.0,0.1,5.0,0.0,45.244,-105.732,-194.579,-267.655,2,3,1,2,3,0
0.0,5.0,95.0,0.0,416.043,50.387,98.463,3.041,9,5,3,2,3,0
0.01,5.0,0.0,3.0,39.762,29.942,233.976,6.749,20,1,3,4,5,0
0.0,1.0,30.0,0.0,25.108,1.342,7353.571,-41.031,0,5,1,2,2,0
0.0,0.1,50.0,0.0,8.377,48.036,108.333,-174.336,6,2,1,2,2,0
1.0,2.0,0.0,70.0,104.472,18.497,440.642,1.47,2,3,3,2,3,0
0.0,1.0,80.0,0.0,266.126,55.494,80.271,22.843,4,2,1,3,2,0
0.0,15.0,30.0,0.0,71.079,23.363,328.022,21.535,0,3,1,3,7,0
0.01,3.0,10.0,90.0,99.037,21.362,368.117,0.595,0,4,3,4,1,0
0.02,5.0,30.0,10.0,33.897,86.321,15.847,-1.06,4,5,1,4,3,1
0.02,5.0,30.0,10.0,56.513,93.826,6.58,8.214,4,5,1,4,3,1
0.01,30.0,27.7,11.3,37.971,81.225,23.115,10.686,0,5,1,4,2,1
10.0,8.0,70.0,20.0,44.371,85.595,16.829,8.35,7,5,3,4,2,1
0.1,5.0,10.0,90.0,68.841,45.579,119.397,3.242,2,4,1,4,4,0
0.0,40.0,0.0,0.0,36.82,37.161,169.097,5.491,3,3,3,4,2,0
0.0,0.03,100.0,0.0,94.83,41.813,139.16,1.817,0,3,1,4,2,0
0.1,10.0,50.0,30.0,68.535,46.216,116.376,3.242,2,4,1,3,4,0
0.01,1.0,10.0,90.0,393.575,-4.942,-2123.333,5.023,0,3,3,2,5,0
1.0,7.0,12.26,16.38,78.697,50.624,97.533,3.006,31,3,2,4,7,1
0.01,25.0,50.0,50.0,42.905,27.402,264.932,22.695,5,3,3,4,2,0
0.0,1.0,100.0,0.0,115.288,26.677,274.856,2.983,2,3,1,3,4,0
0.1,10.0,30.0,70.0,85.059,52.277,91.287,3.286,2,4,1,4,2,0
0.0,0.01,100.0,0.0,143.893,23.953,317.489,1.817,0,5,1,4,5,0
0.01,0.5,1.5,97.0,136.438,39.148,155.438,17.187,0,3,1,4,5,1
0.0,40.0,0.0,0.0,38.917,18.979,426.895,-31.38,3,3,3,4,3,0
0.0,0.1,100.0,0.0,152.945,22.643,341.637,0.229,0,5,1,4,3,0
0.01,1.0,10.0,90.0,467.356,-3.218,-3207.143,0.738,0,3,3,3,4,0
0.01,5.0,57.0,20.0,80.776,56.664,76.479,0.956,27,3,3,3,4,1
0.01,1.0,10.0,90.0,499.83,7.98,1153.191,1.698,0,3,3,3,3,0
0.0,20.0,20.0,0.0,89.774,85.301,17.232,7.462,10,1,3,3,2,0
0.01,0.5,3.0,97.0,149.004,36.779,171.895,5.834,0,2,1,4,5,0
0.0,0.3,100.0,0.0,76.89,14.413,593.839,0.148,3,5,3,2,1,0
40.0,70.0,39.0,45.0,60.516,13.353,648.898,-12.618,5,3,1,4,4,1
0.0,0.5,20.0,0.0,59.081,7.557,1223.295,4.797,0,3,3,3,5,0
0.0,3.0,100.0,0.0,24.966,46.152,116.675,4.624,0,5,1,4,2,0
0.0,0.5,70.0,0.0,38.696,9.807,919.704,2.996,2,3,3,3,7,0
0.0,7.0,100.0,0.0,88.726,18.423,442.79,2.751,1,5,1,3,3,0
0.0,1.0,50.0,0.0,284.803,40.632,146.112,0.139,0,3,1,3,3,0
0.0,10.0,100.0,0.0,102.834,35.076,185.098,2.27,1,3,1,3,1,0
0.0,0.5,20.0,0.0,68.975,28.628,249.302,5.502,5,3,3,2,1,0
0.0,3.0,65.0,0.0,98.135,72.74,37.475,17.544,0,3,3,3,1,0
0.0,40.0,0.0,0.0,72.915,25.599,290.634,2.826,0,5,1,3,3,0
0.0,0.02,3.0,0.0,66.047,26.392,278.897,3.413,2,5,1,4,2,0
0.0,3.0,0.0,0.0,129.963,29.87,234.783,1.106,2,3,1,4,4,0
0.01,0.02,3.0,5.0,93.072,-0.658,-6045.455,-30.707,0,5,1,4,3,0
0.0,40.0,0.0,0.0,67.649,33.586,197.739,2.435,0,5,1,3,3,0
0.0,4.23,57.0,0.0,53.376,26.307,280.127,1.916,2,3,1,3,4,0
0.0,0.3,0.0,0.0,105.895,30.322,229.793,5.577,0,5,1,4,4,0
0.0,30.0,70.0,0.0,78.165,47.785,109.272,6.815,4,5,1,3,4,0
5.0,10.0,0.0,50.0,79.533,45.089,121.783,3.499,18,5,1,4,5,0
5.0,10.0,0.0,50.0,98.467,32.328,209.332,1.11,18,5,1,4,4,0
0.01,5.0,0.0,50.0,61.172,32.55,207.222,0.817,24,5,1,4,3,0
0.1,5.0,0.0,10.0,46.595,13.554,637.811,4.92,13,5,1,3,1,0
0.0,0.6,0.0,0.0,89.377,35.897,178.571,1.23,6,1,3,3,2,0
1.0,10.0,95.0,0.0,89.847,65.4,52.905,42.548,0,3,3,4,7,0
0.01,5.0,60.0,10.0,86.661,29.484,239.164,0.72,9,2,1,4,3,0
20.0,20.0,40.0,5.0,75.209,5.441,1738.0,4.051,1,5,3,4,7,0
0.01,0.02,95.0,5.0,79.736,32.638,206.39,0.515,8,2,1,4,2,0
0.0,0.5,100.0,0.0,200.712,36.683,172.603,8.033,0,5,3,2,3,0
0.0,10.0,0.0,20.0,1868.724,13.158,660.0,25.271,10,5,3,2,1,0
0.5,0.01,95.0,5.0,80.069,30.907,223.549,5.23,7,2,1,4,2,0
0.0,0.01,100.0,0.0,89.437,35.04,185.385,0.732,5,2,1,4,2,0
0.0,5.0,100.0,0.0,191.479,35.294,183.333,2.957,0,4,1,3,1,0
0.0,10.93,20.0,0.0,115.754,24.167,313.785,3.488,0,5,1,4,2,0
0.0,3.0,30.0,0.0,168.634,34.499,189.866,2.952,1,5,3,2,2,0
0.0,3.0,30.0,0.0,264.434,35.134,184.626,5.142,1,5,3,2,2,0
0.0,0.3,0.0,0.0,112.874,12.182,720.864,-10.167,2,5,2,4,8,0
0.0,0.01,0.0,0.0,219.275,27.04,269.822,2.076,1,5,2,3,8,0
0.0,2.0,100.0,0.0,61.556,41.778,139.36,4.123,0,5,1,3,4,0
0.02,0.5,77.0,23.0,74.62,41.095,143.34,2.968,3,4,1,4,4,0
0.0,0.03,100.0,0.0,79.068,10.888,818.419,1.181,2,5,3,3,8,0
0.0,0.03,100.0,0.0,65.844,2.307,4234.231,-14.569,2,5,3,3,1,0
0.01,0.05,20.0,80.0,97.123,40.812,145.027,3.984,6,5,3,4,5,0
0.0,20.0,20.0,80.0,208.482,15.563,542.568,1.345,14,3,1,2,3,0
0.01,1.0,100.0,0.0,83.679,47.167,112.014,2.37,0,5,1,4,3,0
0.0,20.0,100.0,0.0,85.465,36.214,176.134,4.755,2,5,3,2,1,0
0.0,20.0,100.0,0.0,78.851,37.442,167.08,5.06,1,5,3,2,2,0
0.0,4.0,50.0,0.0,101.028,23.235,330.383,6.818,2,3,3,4,1,0
0.0,4.0,50.0,0.0,66.339,5.979,1572.603,-13.951,2,3,3,3,7,0
0.0,4.0,50.0,0.0,98.347,18.332,445.493,5.432,2,3,3,3,1,0
1.0,15.0,15.0,85.0,75.883,37.522,166.512,2.582,4,5,3,2,8,0
0.0,10.0,0.0,80.0,50.885,38.01,163.088,2.817,5,3,1,4,2,0
10.0,30.0,0.0,30.0,67.448,23.464,326.185,0.774,22,2,3,3,5,0
0.01,0.2,0.0,0.0,50.078,29.46,239.445,-2.317,0,3,1,4,3,0
0.0,0.05,100.0,0.0,61.883,36.378,174.893,0.879,23,3,1,4,2,0
0.0,0.05,100.0,0.0,67.268,36.072,177.223,-0.88,23,3,1,4,2,0
0.0,0.5,100.0,0.0,99.359,31.769,214.771,3.376,1,3,1,4,5,0
0.02,2.0,80.0,0.0,7.689,5.152,1840.909,-165.482,2,2,3,2,4,0
0.0,5.0,40.0,50.0,89.336,30.667,226.079,4.091,2,5,1,3,2,0
0.0,5.0,79.0,0.0,121.538,43.7,128.835,8.71,5,3,3,1,2,0
2.0,80.0,20.0,20.0,128.285,7.877,1169.432,0.818,2,5,1,4,4,0
0.05,0.5,80.0,10.0,160.904,52.266,91.327,20.096,16,3,3,3,1,0
0.0,5.0,60.0,0.0,147.685,47.09,112.36,6.628,2,3,1,3,3,0
0.0,0.1,80.0,0.0,33.032,9.868,913.415,7.286,2,5,1,2,4,0
0.0,5.0,70.0,0.0,62.588,31.236,220.167,-15.207,2,3,1,3,2,0
0.1,20.0,65.0,35.0,127.262,16.816,494.657,-15.96,86,1,3,4,4,0
0.1,20.0,65.0,35.0,132.157,27.875,258.739,-16.041,84,1,3,4,4,0
0.0,0.5,100.0,0.0,78.458,33.794,195.906,6.969,1,3,1,4,1,0
0.0,3.0,20.11,8.93,88.881,42.196,137.152,40.249,0,3,1,3,7,0
0.0,9.0,30.0,10.0,240.243,44.404,125.204,5.594,0,5,1,2,5,0
0.01,0.5,10.0,0.0,102.057,11.439,774.208,-4.235,0,3,1,3,5,0
1.0,5.0,70.0,30.0,215.433,25.665,289.635,2.09,5,3,3,3,3,0
0.0,0.1,41.0,0.0,306.466,67.364,48.447,2.892,1,3,1,3,4,0
0.0,5.0,60.0,5.0,539.227,21.657,361.735,0.779,0,5,3,3,4,0
0.0,15.0,0.0,0.0,91.88,37.039,169.983,12.305,1,3,1,3,3,0
0.01,10.0,20.0,40.0,97.354,46.533,114.902,5.904,2,2,3,4,2,0
10.0,20.0,80.0,20.0,74.858,31.781,214.653,6.717,1,5,3,4,2,0
0.01,10.0,50.0,40.0,102.585,51.515,94.118,5.908,2,2,3,4,2,0
0.0,0.5,0.0,0.0,138.0,51.704,93.41,7.085,1,3,1,2,2,0
0.0,0.5,0.0,0.0,154.094,52.807,89.369,7.818,1,3,1,2,3,0
0.0,1.0,0.0,0.0,178.632,52.222,91.489,7.608,1,3,1,3,1,0
0.0,5.0,0.0,0.0,109.38,46.248,116.228,2.194,0,3,1,4,1,0
0.0,1.0,70.0,0.0,89.404,57.285,74.566,18.025,5,5,1,3,4,0
0.1,5.0,11.0,0.0,145.423,55.136,81.369,-0.317,0,3,3,3,5,0
0.1,3.0,20.0,0.0,10.235,26.226,280.894,3.125,0,3,1,2,2,0
0.1,50.0,50.0,0.0,280.687,61.584,62.379,2.082,0,4,3,4,2,0
0.0,0.1,0.0,50.0,41.882,40.775,145.249,14.537,0,1,1,2,3,0
0.0,0.01,100.0,0.0,164.261,-14.211,-803.683,-30.619,3,3,1,2,1,0
0.0,0.1,50.0,0.0,374.002,61.651,62.204,1.199,2,4,3,3,5,0
0.0,0.01,0.0,0.0,137.819,41.705,139.778,-6.495,1,3,1,3,4,0
0.0,3.0,100.0,0.0,212.956,-64.298,-255.525,-54.752,0,3,3,4,3,0
0.0,0.1,0.0,0.0,138.641,57.206,74.806,2.883,3,4,1,3,3,1
0.0,2.0,100.0,0.0,126.419,83.526,19.723,17.6,2,4,1,4,3,0
0.0,1.0,0.0,0.0,137.883,51.29,94.97,-4.014,3,4,1,3,1,0
0.0,0.5,100.0,0.0,163.229,69.804,43.259,13.8,0,5,1,4,2,0
0.0,30.0,100.0,0.0,160.223,72.102,38.692,18.283,1,5,3,4,8,0
0.0,0.2,100.0,0.0,131.035,21.613,362.693,2.144,1,5,3,3,4,0
0.0,0.2,100.0,0.0,183.937,22.389,346.654,2.065,1,5,3,4,5,0
0.0,10.0,0.0,0.0,66.759,52.869,89.147,6.402,2,5,1,4,2,0
0.0,0.01,0.0,0.0,155.208,54.28,84.23,3.458,3,4,1,3,4,0
0.0,2.0,90.0,0.0,71.152,97.398,2.672,7.471,2,5,1,4,1,0
0.0,7.0,0.0,0.0,158.128,53.068,88.423,1.913,0,5,1,4,7,0
0.0,10.0,30.0,0.0,324.457,26.946,271.106,7.44,2,3,3,2,1,0
0.0,5.0,100.0,0.0,104.192,41.329,141.959,5.929,0,5,1,3,7,0
0.0,2.0,100.0,0.0,36.208,90.772,10.167,-4.735,0,5,1,4,4,0
0.0,10.0,30.0,0.0,217.275,66.122,51.236,2.377,0,3,3,3,3,0
0.0,2.0,35.0,0.0,60.771,25.18,297.053,4.135,0,5,1,3,7,0
0.0,3.0,20.0,0.0,60.785,25.186,297.053,4.135,0,4,3,2,2,0
2.0,30.0,30.0,70.0,41.774,39.863,150.86,0.41,12,3,3,2,3,0
0.0,3.0,100.0,0.0,76.537,1.861,5273.913,6.977,1,3,3,2,3,0
0.0,0.5,69.0,0.0,100.892,30.051,232.768,3.79,7,3,3,4,2,0
0.0,35.0,0.0,0.0,64.418,34.008,194.047,4.111,1,2,1,3,2,0
0.1,40.0,77.2,22.8,113.805,30.864,224.0,2.465,2,2,1,4,1,0
0.0,35.0,0.0,0.0,64.672,35.16,184.414,3.786,1,2,1,3,4,0
0.0,50.0,0.0,0.0,234.141,41.138,143.084,3.708,0,5,1,3,2,0
0.1,25.0,77.0,23.0,51.315,19.654,408.809,3.936,2,2,1,4,3,0
0.0,35.0,0.0,0.0,62.418,36.5,173.975,3.411,1,3,1,3,4,0
0.0,0.2,69.0,0.0,216.993,25.153,297.57,0.493,4,3,3,4,3,0
0.0,0.2,10.0,0.0,91.697,20.198,395.09,-2.444,1,2,1,3,1,0
0.0,5.0,0.0,0.0,314.505,37.701,165.276,3.825,0,5,1,2,2,0
0.0,50.0,100.0,0.0,148.33,8.955,1016.731,-5.305,2,5,3,3,4,0
0.0,3.0,80.0,0.0,54.333,4.941,1923.864,-10.506,5,3,1,2,2,0
0.0,15.0,0.0,50.0,53.831,37.148,169.194,3.774,0,3,1,3,3,0
0.0,1.0,0.0,0.0,126.008,43.486,129.957,0.478,0,5,1,3,4,0
0.0,3.0,100.0,0.0,197.499,45.556,119.511,4.043,0,3,1,3,7,0
0.01,35.0,5.0,0.0,314.467,37.697,165.276,3.825,0,5,1,3,2,0
0.0,3.0,0.0,2.0,126.669,46.289,116.032,3.103,0,3,1,3,2,0
0.0,28.5,10.0,0.0,49.901,58.142,71.992,-17.422,1,3,1,4,4,0
0.0,75.0,100.0,0.0,232.489,34.697,188.251,1.433,14,1,3,3,3,0
0.0,5.0,90.0,0.0,49.901,58.142,71.992,-17.422,8,3,3,4,3,0
0.0,0.01,69.0,0.0,257.053,21.46,365.99,0.773,4,3,3,4,3,0
0.01,0.2,0.0,30.0,74.069,29.827,235.266,1.109,2,3,3,3,5,0
0.01,3.0,85.0,15.0,263.042,37.848,164.213,2.575,3,3,1,4,4,0
0.01,3.0,10.0,90.0,226.244,38.484,159.847,3.255,3,3,1,4,4,0
0.01,3.0,10.0,90.0,166.491,41.763,139.448,2.76,3,5,1,4,2,0
1.0,0.0,0.0,100.0,168.972,42.146,137.271,1.384,2,3,1,4,2,0
0.5,5.0,0.0,3.0,139.868,-115.184,-186.818,-38.908,2,4,3,2,4,0
0.01,5.0,0.0,50.0,116.093,52.112,91.894,3.421,0,3,1,3,2,0
0.0,10.0,30.0,0.0,97.171,25.52,291.85,0.193,2,5,1,3,2,0
0.0,10.0,70.0,0.0,100.0,26.286,280.428,0.729,2,5,1,3,2,0
0.0,5.0,0.0,0.0,101.677,51.303,94.922,3.632,1,3,3,4,3,0
0.0,1.0,100.0,0.0,70.791,38.489,159.813,4.472,0,3,1,3,3,0
3.0,0.0,0.0,100.0,144.592,35.71,180.034,1.864,2,3,3,3,3,0
0.0,10.0,30.0,0.0,111.754,78.404,27.544,12.404,1,3,1,4,7,1
50.0,60.0,13.0,57.2,172.391,80.17,24.735,5.227,2,3,3,4,3,0
0.0,18.5,0.0,0.0,113.5,18.855,430.355,2.514,0,3,1,2,2,0
0.01,5.0,20.0,20.0,195.336,49.486,102.077,6.07,0,5,1,3,3,0
15.0,5.0,90.0,10.0,259.728,33.452,198.933,2.228,2,2,3,3,7,0
10.0,50.0,100.0,0.0,143.359,77.167,29.59,4.286,0,3,3,4,2,0
0.0,3.0,100.0,0.0,33.27,43.057,132.248,7.536,2,4,1,2,1,0
0.0,5.0,100.0,0.0,165.02,17.35,476.375,1.803,0,5,3,2,1,0
0.0,0.01,100.0,0.0,132.313,28.763,247.667,2.509,2,5,1,2,2,0
0.0,13.0,20.0,10.0,186.522,25.15,297.368,0.871,0,3,3,4,2,0
5.0,95.0,0.0,5.0,134.332,72.883,37.206,12.36,1,3,3,3,3,0
0.0,7.0,100.0,0.0,93.305,24.758,303.906,2.966,3,5,1,1,2,0
0.1,10.0,10.0,50.0,86.353,49.229,103.131,1.612,18,3,3,4,5,0
0.0,0.5,100.0,0.0,89.313,32.061,211.905,5.983,2,3,3,2,3,0
0.0,0.1,90.0,10.0,102.262,25.339,294.643,2.655,0,3,3,2,8,0
0.01,20.0,30.0,30.0,62.367,0.69,12300.0,-41.174,13,3,1,4,4,0
0.5,5.0,10.0,10.0,78.704,7.685,1201.293,0.194,5,3,3,4,4,0
0.1,2.0,28.0,72.0,110.611,-39.228,-354.918,-6.686,6,3,3,2,2,0
0.01,20.0,30.0,30.0,88.477,20.469,388.549,0.287,13,3,1,4,5,0
0.0,10.0,30.0,0.0,276.809,63.603,57.143,7.576,6,3,1,3,4,0
0.0,10.0,79.0,0.0,175.532,31.645,216.008,8.874,1,3,1,3,3,0
0.0,10.0,79.0,0.0,109.812,9.987,901.262,-18.972,2,3,1,3,3,0
0.0,1.0,100.0,0.0,75.758,35.606,180.851,5.0,3,3,3,2,1,0
0.1,10.0,100.0,0.0,178.748,-42.853,-333.356,-4.28,3,3,1,3,4,0
0.0,10.0,79.0,0.0,134.248,30.28,230.253,1.97,1,3,1,3,3,0
0.0,0.02,100.0,0.0,368.702,22.137,351.724,4.969,0,5,3,2,3,0
5.0,30.0,30.0,30.0,77.563,50.966,96.21,5.747,0,5,1,2,2,0
0.0,10.0,100.0,0.0,47.481,46.748,113.915,4.712,1,5,1,4,3,0
0.0,10.0,30.0,0.0,115.381,33.289,200.399,4.956,3,3,1,3,2,0
0.0,10.0,30.0,0.0,158.813,33.093,202.176,4.621,3,3,1,3,2,1
0.0,15.0,20.0,0.0,60.302,16.729,497.747,7.803,1,5,3,3,3,0
0.0,0.01,50.0,0.0,208.305,43.975,127.399,5.392,0,5,1,4,4,0
0.0,10.0,30.0,0.0,135.889,37.412,167.297,4.202,16,3,1,4,1,0
0.0,5.0,0.0,0.0,54.232,7.918,1163.008,0.89,7,5,1,2,1,0
0.0,20.0,5.0,0.0,83.063,87.886,13.784,13.609,4,5,3,3,2,0
0.0,3.0,40.0,0.0,91.008,36.088,177.104,5.2,4,3,3,4,1,0
0.0,20.0,5.0,0.0,96.241,89.354,11.914,15.248,4,5,3,3,2,0
0.0,3.0,90.0,0.0,55.525,27.876,258.738,12.023,6,4,1,2,2,0
0.0,10.0,75.99,0.01,176.65,33.023,202.816,0.905,1,4,1,3,7,0
0.0,0.01,0.0,0.0,179.251,25.096,298.466,1.215,3,3,1,3,3,0
0.0,0.01,100.0,0.0,195.552,62.373,60.326,9.499,0,3,1,3,2,0
0.0,5.0,50.0,0.0,123.319,46.245,116.242,3.748,3,3,3,4,4,0
0.0,5.0,50.0,0.0,102.428,27.853,259.023,3.503,3,3,3,4,3,0
0.0,5.0,5.0,0.0,49.781,14.726,579.049,3.912,1,5,3,2,1,0
0.0,3.0,100.0,0.0,93.141,88.386,13.14,3.387,7,5,1,3,3,0
0.0,10.0,70.0,0.0,156.874,31.704,215.382,6.27,6,5,1,2,7,0
0.0,5.0,50.0,0.0,135.523,40.123,149.236,5.77,3,3,3,3,4,0
0.0,3.0,100.0,0.0,93.051,45.604,119.278,2.958,0,5,1,4,2,0
0.0,1.0,0.0,0.0,58.963,20.917,378.069,3.15,0,5,1,3,4,0
0.0,13.0,100.0,0.0,47.423,22.842,337.797,-0.159,0,5,1,4,7,0
0.01,0.3,30.0,50.0,75.112,45.815,118.267,3.727,1,5,1,4,4,0
0.0,0.2,100.0,0.0,29.191,10.019,898.077,1.32,3,3,3,2,3,0
0.0,20.0,20.0,0.0,241.429,65.238,53.285,12.426,1,3,3,2,4,0
0.0,80.0,20.0,0.0,214.368,42.529,135.135,16.354,1,3,3,2,4,0
0.01,3.0,85.0,15.0,45.859,7.049,1318.62,1.123,5,3,1,3,4,0
0.01,0.2,90.0,10.0,62.777,53.521,86.842,58.974,5,3,3,3,8,0
0.0,1.0,100.0,0.0,172.293,5.342,1772.0,0.537,0,5,1,2,1,0
0.0,0.2,100.0,0.0,98.529,19.118,423.077,4.478,5,3,3,2,5,0
0.0,10.0,100.0,0.0,67.244,10.47,855.068,0.456,1,3,1,2,4,0
0.0,2.0,100.0,0.0,37.206,42.105,137.5,3.549,1,2,3,3,4,0
0.0,5.0,100.0,0.0,130.849,22.05,353.506,2.926,0,3,1,3,3,0
0.0,1.0,100.0,0.0,63.58,45.532,119.626,7.397,1,3,1,2,4,1
0.0,5.0,100.0,0.0,107.905,20.121,396.997,0.515,0,3,1,3,3,0
0.0,5.0,30.0,0.0,79.441,29.864,234.854,4.2,22,5,3,4,1,0
0.0,1.0,100.0,0.0,63.766,43.561,129.564,7.608,1,3,1,3,2,0
0.0,5.0,100.0,0.0,109.987,12.036,730.828,-9.735,1,3,1,4,2,0
0.0,2.0,100.0,0.0,105.708,53.326,87.525,15.063,3,3,1,3,2,0
0.0,0.5,0.0,0.0,75.55,56.943,75.614,3.399,3,3,3,4,1,0
0.0,15.0,30.0,0.0,98.532,35.091,184.975,16.998,3,3,1,3,3,0
0.0,10.0,97.0,0.0,98.532,35.091,184.975,16.998,1,3,3,2,1,0
0.0,0.1,40.0,0.0,1868.724,40.08,12300.0,175.477,0,3,1,2,1,0
0.01,0.01,0.0,10.0,76.589,27.651,261.646,-4.094,8,3,3,4,2,0
0.0,5.0,100.0,0.0,64.264,13.576,636.609,7.131,2,5,1,2,3,0
0.0,15.0,100.0,0.0,180.822,20.205,394.915,1.402,7,3,1,3,3,0
0.0,40.0,10.0,0.0,147.991,23.08,333.269,1.388,4,3,1,3,3,0
0.01,0.01,0.0,10.0,80.006,29.578,238.087,1.397,20,1,3,4,3,0
0.01,0.01,0.0,1.0,87.159,19.759,406.089,-13.543,20,1,3,4,2,0
0.0,0.2,100.0,0.0,71.691,7.379,1255.152,2.807,0,3,3,2,1,0
0.0,0.2,100.0,0.0,84.735,8.122,1131.25,2.525,0,3,3,2,1,0
0.0,5.0,100.0,0.0,159.674,23.17,331.586,1.781,1,5,1,3,4,0
0.5,3.0,79.0,5.0,146.403,82.725,20.882,2.374,1,1,3,1,2,0
0.0,0.01,0.0,0.0,160.13,31.253,219.97,3.316,1,3,1,4,3,0
0.0,25.0,0.0,0.0,87.5,35.65,180.503,0.512,6,2,1,4,1,0
0.0,0.1,0.0,0.0,197.199,45.033,122.06,7.945,1,3,1,4,3,0
0.0,0.01,0.0,0.0,186.369,31.173,220.789,2.068,1,3,1,3,3,0
0.0,2.0,19.0,1.0,46.223,19.426,414.78,6.995,6,3,1,4,7,0
0.0,60.0,0.0,0.0,114.151,23.441,326.615,0.663,2,3,1,3,3,0
0.0,3.0,0.0,20.0,63.44,31.305,219.435,3.313,92,5,3,3,1,0
0.1,5.0,100.0,0.0,262.162,39.106,155.712,4.671,1,3,3,2,4,0
0.0,0.01,23.9,0.1,100.667,37.506,166.624,0.638,11,5,3,4,8,0
0.01,60.0,100.0,0.0,114.147,23.44,326.615,0.663,2,3,1,3,3,0
0.0,30.0,100.0,0.0,55.034,24.658,305.553,8.02,2,3,1,3,8,0
0.0,5.0,40.0,0.0,135.835,30.676,225.984,0.813,1,3,1,3,8,0
0.0,5.0,40.0,0.0,114.771,32.184,210.711,1.123,1,3,1,4,2,0
0.01,60.0,69.9,0.1,61.099,24.063,315.573,9.625,5,3,1,3,3,0
0.0,5.0,40.0,0.0,98.229,33.234,200.896,3.238,1,3,1,4,3,0
0.0,30.0,95.0,0.0,80.265,39.48,153.29,7.658,1,3,1,3,3,0
0.01,10.0,95.0,5.0,115.774,22.976,335.233,4.73,2,3,1,3,1,0
0.0,0.1,100.0,0.0,140.048,21.792,358.882,4.556,2,3,1,3,2,0
0.0,0.01,0.0,0.0,226.469,35.475,181.889,4.34,2,3,1,2,2,0
0.0,30.0,5.0,0.0,274.3,63.219,58.181,2.631,2,1,1,4,3,0
