회사주소_시(도),한국표준산업분류(KSIC)코드_10차,상장여부,인수합병(MnA) 경험여부,가중치,벤처확인 유형,기업성장단계,제조 및 비제조,대표이사_창업자여부,창업 당시 창업자 연령,창업 당시 창업자 최종학력,창업 직전 근무지,창업방식,단독창업 여부,창업 당시 목표시장,창업자 과거창업 경험 여부,융자(정책)_경험여부,장기적성장전망성,자체브랜드보유여부,영업및마케팅방식,전공과 업종 일치 여부,연구개발관련전담부서보유여부,엔젤투자자 혹은 액셀러레이터 투자 경험여부,해외수출 및 진출과정 애로사항,제품및서비스구조,기술력수준비교(세계),기술력수준비교(국내),주력제품 국내 시장점유율(퍼센트),주력제품 해외 시장점유율(퍼센트),정규직비율,학력별 인력구성비(고졸이하),학력별 인력구성비(전문대졸),학력별 인력구성비(대졸),학력별 인력구성비(석사),학력별 인력구성비(박사),부서별_인력구성(관리),부서별_인력구성(생산),부서별_인력구성(영업),부서별_인력구성(RnD),매출구조비율(대기업),매출구조비율(12차벤더),매출구조비율(중소기업),매출구조비율(B2C),매출구조비율(B2G),매출구조비율(글로벌),투자액비(국내설비),투자액비(RnD),투자액비(해외),투자액비(기타),부채비율,자기자본비율,순이익률,총자산회전율,자기자본회전율,ROE,영업이익률,이자보상배율,종사자생산성,창업 당시 창업자 실무경험 년수(년),벤처확인제도 혜택(평균),벤처인프라 수준(평균),등록보유(합계),출원중(합계),경영상 애로사항(개수),벤처캐피털(투자조합포함) 투자 경험여부
서울,J63999,2,2.0,3.684,3,2,4,1.0,2,3,10,3,1.0,1.0,2,2.0,4.0,2,1,1.0,4.0,2,1.0,2.0,4.0,3.0,3.0,0.0,1.0,0.0,22.0,78.0,0.0,0.0,5.455,7.273,1.818,9.091,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-119.055,-294.118,-288.752,90.335,-17.214,49.705,-219.89,-348.478,1551.064,0.0,3.0,3.5,0,0,4,0
서울,J63999,2,2.0,2.878,2,2,4,1.0,2,3,4,3,1.0,3.0,2,2.0,4.0,1,1,2.0,1.0,2,1.0,2.0,3.0,2.0,0.2,0.0,0.987,0.0,10.0,85.0,5.0,0.0,8.974,6.41,7.692,23.077,0.0,0.0,70.0,0.0,30.0,0.0,0.0,100.0,0.0,0.0,59.346,62.756,6.405,158.245,252.157,16.151,6.983,1314.706,16412.821,0.0,3.667,3.0,3,0,6,0
서울,J63999,2,2.0,4.25,2,4,2,1.0,1,3,6,3,2.0,3.0,2,1.0,4.0,2,1,1.0,1.0,2,1.0,2.0,3.0,2.0,3.0,0.0,1.0,5.0,8.0,80.0,7.0,0.0,17.647,23.529,44.118,14.706,0.0,0.0,100.0,0.0,0.0,0.0,29.493,70.507,0.0,0.0,607.972,14.125,-5.654,137.838,975.852,-55.17,2.362,149.438,24841.176,0.0,3.667,3.25,9,0,4,0
경기,J63999,1,2.0,1.44,2,4,4,2.0,3,3,5,3,1.0,3.0,2,2.0,4.0,1,1,1.0,1.0,2,3.0,3.0,3.0,2.0,30.0,0.0,1.0,0.1,22.0,55.0,15.0,7.9,58.084,0.0,0.0,41.916,30.0,40.0,30.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,135.694,42.428,8.268,36.712,86.528,7.154,15.247,923.479,93607.186,10.0,2.667,3.0,85,5,10,0
서울,J63999,2,2.0,1.674,3,3,4,1.0,2,3,6,3,1.0,3.0,2,2.0,4.0,2,1,2.0,1.0,2,1.0,2.0,3.0,3.0,4.0,0.0,1.0,3.5,38.0,53.6,3.5,1.4,35.333,6.667,11.333,16.667,0.0,0.0,0.0,100.0,0.0,0.0,7.256,92.744,0.0,0.0,18.163,84.629,5.495,70.335,83.11,4.567,3.789,147600.0,19679.286,6.0,4.0,3.25,1,0,8,0
서울,J63999,2,2.0,4.25,2,3,4,1.0,2,3,4,3,1.0,3.0,2,2.0,3.0,2,1,2.0,4.0,2,3.0,2.0,4.0,3.0,20.0,0.0,1.0,5.0,7.0,86.0,2.0,0.0,11.688,6.494,6.494,12.987,0.0,0.0,70.0,0.0,30.0,0.0,0.0,100.0,0.0,0.0,53.155,65.293,8.678,98.557,150.946,13.099,12.788,1820.0,11089.61,0.0,3.333,3.0,7,0,4,0
서울,J63999,2,2.0,10.546,2,4,4,2.0,3,3,6,3,1.0,1.0,2,2.0,4.0,2,1,1.0,1.0,2,1.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,30.0,50.0,20.0,0.0,36.364,18.182,9.091,36.364,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,101.354,49.664,0.144,58.431,117.654,0.169,1.534,72.727,9481.818,22.0,3.833,4.0,5,0,1,0
서울,J63999,2,2.0,1.674,2,4,4,1.0,3,3,6,3,1.0,3.0,2,2.0,4.0,2,1,1.0,3.0,2,2.0,1.0,3.0,2.0,2.0,0.0,1.0,25.0,18.0,45.0,12.0,0.0,15.287,6.369,11.465,5.732,61.0,13.0,15.0,0.0,11.0,0.0,10.389,59.721,0.0,29.89,15.237,86.778,0.801,245.507,282.915,2.266,0.505,147600.0,4947.561,12.0,3.667,2.75,2,2,3,0
서울,J63999,2,2.0,1.674,2,3,4,1.0,1,3,6,3,1.0,3.0,2,2.0,4.0,2,1,2.0,1.0,2,2.0,2.0,3.0,3.0,4.0,0.0,1.0,2.7,34.0,57.0,4.5,1.8,39.167,8.333,14.167,16.667,0.0,0.0,100.0,0.0,0.0,0.0,10.345,89.655,0.0,0.0,364.702,21.519,0.956,94.105,437.31,4.18,1.945,1681.633,36844.348,4.0,4.0,3.25,5,0,6,0
경기,J63999,1,1.0,1.278,2,4,4,2.0,3,3,5,3,1.0,3.0,2,2.0,4.0,1,1,1.0,1.0,2,4.0,3.0,2.0,2.0,30.0,20.0,1.0,0.0,22.0,55.0,18.0,5.0,45.333,2.667,28.667,14.667,30.0,36.0,4.0,0.0,0.0,30.0,0.0,80.942,10.89,8.168,144.545,40.892,1.193,37.952,92.81,1.108,8.983,531.004,71054.667,10.0,4.667,4.0,60,0,11,0
경기,J63999,1,2.0,1.674,2,4,4,2.0,3,3,5,3,1.0,3.0,2,2.0,4.0,1,1,1.0,1.0,2,3.0,3.0,3.0,2.0,30.0,0.0,1.0,0.0,22.0,55.0,15.0,8.0,42.5,6.25,28.125,13.75,30.0,40.0,30.0,0.0,0.0,0.0,14.797,85.203,0.0,0.0,150.67,39.893,6.814,35.076,87.926,5.991,12.411,734.063,84810.897,10.0,2.667,3.0,85,0,9,0
서울,J63999,2,3.0,21.833,1,3,4,1.0,2,3,6,3,1.0,1.0,2,1.0,4.0,2,1,1.0,1.0,2,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,25.0,15.0,50.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.176,99.824,0.0,0.0,103.755,49.079,14.521,102.861,209.585,30.435,15.276,1905.882,10605.0,2.0,3.5,3.25,10,0,5,0
서울,J63999,2,2.0,3.684,2,4,4,1.0,1,3,6,3,2.0,3.0,2,2.0,4.0,2,1,1.0,1.0,2,1.0,2.0,2.0,2.0,3.0,0.0,1.0,5.0,8.0,80.0,7.0,0.0,26.471,5.882,26.471,27.941,0.0,0.0,100.0,0.0,0.0,0.0,13.531,86.469,0.0,0.0,397.219,20.112,-0.629,116.386,578.691,-3.637,0.495,27.572,21812.903,0.0,3.0,3.5,9,0,4,0
서울,J63999,2,2.0,1.44,2,3,4,1.0,1,3,6,3,1.0,3.0,2,2.0,4.0,2,1,2.0,1.0,2,2.0,2.0,3.0,2.0,4.0,0.0,1.0,3.0,34.0,56.0,5.0,2.0,29.167,1.667,0.0,5.833,0.0,0.0,100.0,0.0,0.0,0.0,33.236,66.764,0.0,0.0,426.366,18.998,6.281,54.545,287.104,18.033,4.863,3406.667,26270.0,4.0,3.667,3.25,6,0,4,0
서울,K64999,2,1.0,7.91,3,4,4,1.0,2,3,7,3,2.0,3.0,2,2.0,4.0,2,4,1.0,2.0,2,8.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,7.894736842105263,78.94736842105263,7.894736842105263,5.263157894736842,23.684,0.0,18.421,34.211,3.0,0.0,44.0,0.0,0.0,43.0,0.0,50.0,0.0,50.0,164.826,37.761,-23.125,10.936,28.962,-6.697,-8.827,-205.797,13405.556,0.0,3.333,2.25,29,6,9,1
서울,K66199,2,2.0,3.184,2,4,4,1.0,2,3,6,3,1.0,1.0,2,2.0,3.0,2,1,2.0,4.0,2,2.0,2.0,3.0,4.0,5.0,0.0,1.0,0.0,20.0,70.0,10.0,0.0,33.333,4.762,28.571,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,62.5,40.549,37.5,42.77,70.043,2.351,98.878,141.167,3.319,-6.108,-4520.0,4404.762,5.0,3.5,4.0,4,0,3,0
서울,K66199,2,2.0,8.262,2,4,4,1.0,3,2,6,3,1.0,3.0,1,2.0,4.0,2,1,2.0,1.0,2,3.0,2.0,3.0,3.0,0.1,0.0,1.0,0.0,12.244897959183673,77.55102040816327,8.16326530612245,2.0408163265306123,16.327,0.0,34.694,42.857,20.0,0.0,0.0,80.0,0.0,0.0,0.0,100.0,0.0,0.0,554.056,15.289,4.611,56.818,371.62,17.137,10.217,496.692,38989.796,5.0,3.667,4.0,6,0,10,0
부산,K66201,2,2.0,2.061,1,2,4,2.0,4,3,5,3,1.0,3.0,2,1.0,4.0,2,1,1.0,3.0,2,3.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,10.0,82.0,8.0,0.0,7.075,1.887,10.377,4.717,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,325.983,23.475,0.734,308.73,1315.137,9.654,1.776,188.462,5204.717,0.0,3.5,3.25,2,0,6,0
서울,K66202,2,2.0,3.336,2,3,4,1.0,4,2,5,3,1.0,1.0,2,2.0,3.0,2,1,1.0,4.0,2,3.0,3.0,3.0,2.0,2.0,0.0,1.0,0.0,33.33333333333333,57.333333333333336,9.333333333333334,0.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,-629.213,-18.896,0.316,419.922,-2222.285,-7.022,1.277,141.589,31645.333,15.0,3.667,3.25,1,1,6,0
충북,M70111,1,3.0,4.674,4,3,4,2.0,4,3,5,3,1.0,1.0,1,1.0,3.0,2,3,1.0,1.0,1,4.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,13.0,72.0,10.0,5.0,0.0,13.235,55.882,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,90.847,0.0,9.153,20.3,83.126,-4.327,32.735,39.38,-1.704,-4.986,-411.834,20526.471,23.0,3.667,3.0,0,0,1,1
서울,M70111,2,2.0,40.4,3,3,1,1.0,2,3,5,3,2.0,1.0,2,2.0,5.0,1,3,1.0,1.0,2,1.0,3.0,3.0,1.0,0.01,0.0,1.0,17.5,20.0,50.0,10.0,2.5,10.0,47.5,10.0,25.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,100.0,0.0,0.0,30.149,76.835,-1178.322,2.748,3.576,-42.141,-1218.881,-9296.0,1505.263,4.0,3.5,4.0,32,21,9,0
경남,M70111,2,2.0,40.4,4,2,1,1.0,3,2,3,3,1.0,3.0,2,2.0,3.0,1,2,1.0,3.0,2,3.0,1.0,4.0,3.0,5.0,0.0,1.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,100.0,10.0,45.0,15.0,0.0,0.0,30.0,0.0,100.0,0.0,0.0,195.222,33.873,-1739.26,1.734,5.119,-113.652,-1245.946,-1387.5,375.0,15.0,3.667,3.0,11,8,7,0
대전,M70111,2,1.0,1.35,3,4,1,1.0,3,1,4,3,1.0,3.0,2,1.0,4.0,2,1,1.0,1.0,2,2.0,2.0,3.0,2.0,5.0,1.0,1.0,0.0,8.108108108108109,70.27027027027027,16.216216216216218,5.405405405405405,33.784,39.189,4.054,16.216,0.0,0.0,0.0,0.0,50.0,20.0,42.857,14.286,0.0,42.857,176.221,36.203,48.352,45.928,126.863,61.341,-7.781,-1109.302,10389.831,12.0,3.667,3.0,19,0,6,1
인천,M70111,2,2.0,15.8,4,2,4,2.0,4,3,6,3,1.0,1.0,1,2.0,4.0,2,1,2.0,1.0,2,7.0,2.0,3.0,2.0,5.0,0.0,0.9,0.0,4.0,32.0,48.0,16.0,20.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,50.0,0.0,10.303,84.242,0.0,5.455,147.991,40.324,0.165,288.942,716.548,1.182,-2.573,-1560.0,15155.0,11.0,1.833,1.75,7,2,7,0
서울,M70111,2,2.0,40.4,2,2,3,1.0,3,3,5,3,1.0,3.0,2,2.0,3.0,2,1,1.0,1.0,1,3.0,1.0,5.0,5.0,3.0,0.0,1.0,0.0,0.0,66.66666666666666,22.22222222222222,11.11111111111111,22.222,11.111,11.111,55.556,0.0,0.0,10.0,0.0,90.0,0.0,0.0,100.0,0.0,0.0,101.809,49.552,-188.71,5.053,10.197,-19.243,-1245.946,-10790.0,688.889,17.0,4.167,3.0,10,0,10,1
제주,M70111,2,2.0,18.961,2,4,3,1.0,4,1,5,3,1.0,1.0,2,2.0,4.0,2,3,2.0,2.0,2,4.0,3.0,3.0,3.0,1.0,0.0,1.0,25.0,0.0,37.5,12.5,25.0,50.0,0.0,0.0,50.0,87.0,0.0,0.0,0.0,10.0,3.0,0.0,100.0,0.0,0.0,41.342,70.751,1.276,95.143,134.477,1.716,2.088,225.0,10775.0,20.0,3.667,3.25,4,0,0,0
대전,M70111,1,2.0,0.323,4,4,1,2.0,4,3,6,3,1.0,3.0,2,2.0,4.0,2,1,2.0,1.0,2,5.0,3.0,3.0,1.0,10.0,2.0,1.0,7.746478873239436,20.422535211267608,70.4225352112676,1.4084507042253522,0.0,9.859,72.535,8.451,7.042,40.0,0.0,0.0,0.0,0.0,40.0,0.0,100.0,0.0,0.0,62.556,61.517,-194.374,23.404,38.045,-73.95,-13.782,-118.297,28742.254,20.0,3.667,3.75,81,3,11,0
서울,M70111,2,3.0,9.188,3,2,2,1.0,3,3,5,3,1.0,1.0,2,1.0,4.0,2,1,2.0,1.0,2,2.0,3.0,3.0,3.0,5.0,5.0,1.0,0.0,0.0,79.0,14.0,7.0,77.419,12.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,36.844,73.076,-1072.396,6.184,8.462,-90.745,-1072.396,-36650.0,619.355,5.0,3.667,3.75,25,0,4,1
대전,M70111,1,2.0,1.35,4,4,1,1.0,3,2,5,3,2.0,2.0,2,2.0,4.0,1,3,2.0,1.0,2,2.0,2.0,2.0,2.0,10.0,1.0,1.0,30.82191780821918,8.21917808219178,56.84931506849316,3.424657534246576,0.684931506849315,23.973,52.74,3.425,6.849,0.0,0.0,25.0,5.0,0.0,0.0,19.971,60.646,0.0,19.383,62.556,61.517,-194.374,23.404,38.045,-73.95,-13.782,-118.297,29575.362,12.0,3.5,3.0,13,17,11,0
경기,M70111,2,2.0,30.356,2,3,4,1.0,3,1,5,3,1.0,1.0,2,2.0,5.0,1,1,2.0,1.0,2,4.0,2.0,3.0,3.0,0.01,0.0,1.0,0.0,0.0,42.85714285714285,14.285714285714285,42.85714285714285,14.286,0.0,0.0,57.143,0.0,0.0,0.0,0.0,0.0,30.0,62.5,37.5,0.0,0.0,135.072,42.54,2.05,92.115,216.537,4.44,4.1,181.818,27871.429,5.0,3.5,3.0,48,2,4,0
대전,M70111,2,2.0,18.961,2,2,4,1.0,5,3,9,3,1.0,1.0,2,2.0,4.0,2,3,2.0,1.0,2,2.0,3.0,3.0,3.0,0.1,0.0,1.0,0.0,0.0,50.0,25.0,25.0,25.0,0.0,0.0,75.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,440.816,18.491,2.874,124.717,674.49,19.388,1.815,85.714,16525.0,0.0,3.0,2.5,0,0,6,0
서울,M70111,1,3.0,9.188,2,2,2,2.0,3,1,1,3,1.0,3.0,2,1.0,3.0,2,1,1.0,3.0,1,7.0,1.0,5.0,5.0,1.0,0.0,1.0,3.0,16.0,59.0,16.0,6.0,65.625,18.75,0.0,6.25,0.0,0.0,20.0,0.0,80.0,0.0,0.0,100.0,0.0,0.0,783.086,11.324,-186.261,57.964,511.869,-953.412,-180.348,-2705.217,5390.625,20.0,3.167,3.25,0,0,2,1
경기,M70111,2,3.0,26.255,4,3,4,1.0,2,3,3,3,1.0,1.0,2,2.0,4.0,2,2,2.0,1.0,1,5.0,2.0,3.0,3.0,1.0,0.0,1.0,0.0,9.0,80.0,7.0,4.0,81.818,9.091,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.842,79.469,-21.886,12.253,15.418,-3.374,-7.483,-218.987,10509.091,8.0,3.333,3.5,0,2,5,0
경기,M70111,2,2.0,34.724,2,2,4,1.0,3,3,7,3,1.0,3.0,1,2.0,4.0,2,3,2.0,1.0,2,3.0,1.0,4.0,3.0,0.5,0.0,1.0,0.0,0.0,75.0,0.0,25.0,0.0,0.0,75.0,25.0,0.0,0.0,5.0,0.0,95.0,0.0,0.0,99.071,0.0,0.929,603.125,14.222,1.613,27.556,193.75,3.125,-62.903,-1300.0,1550.0,4.0,4.0,4.0,2,1,6,0
경기,M70111,2,2.0,36.941,2,3,2,1.0,3,1,5,2,1.0,1.0,2,2.0,3.0,2,3,1.0,1.0,2,1.0,3.0,4.0,3.0,15.0,0.0,1.0,0.0,0.0,45.0,22.0,33.0,22.222,11.111,0.0,66.667,100.0,0.0,0.0,0.0,0.0,0.0,7.778,92.222,0.0,0.0,144.604,40.882,0.154,63.824,156.115,0.24,1.92,54.348,14466.667,15.0,3.5,3.0,0,0,7,0
경기,M70111,2,2.0,3.979,4,3,4,1.0,3,2,1,3,1.0,1.0,2,1.0,4.0,2,1,1.0,1.0,2,4.0,3.0,3.0,4.0,0.01,0.0,1.0,0.0,0.0,82.0,11.0,7.0,12.5,7.143,32.143,21.429,95.0,0.0,5.0,0.0,0.0,0.0,3.614,96.386,0.0,0.0,144.181,40.953,7.067,78.531,191.757,13.551,9.801,356.25,12116.667,10.0,4.667,3.75,3,1,2,0
대전,M70111,2,2.0,38.263,2,2,4,1.0,3,3,6,3,1.0,1.0,2,2.0,4.0,2,3,1.0,3.0,2,3.0,1.0,3.0,3.0,10.0,0.0,1.0,0.0,0.0,25.0,50.0,25.0,11.111,44.444,0.0,33.333,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,66.132,60.193,20.729,76.908,127.769,26.485,18.342,1216.667,8844.444,10.0,3.167,3.25,1,0,6,0
경기,M70111,2,2.0,36.941,2,2,4,1.0,3,1,1,3,1.0,3.0,2,1.0,4.0,2,3,2.0,1.0,2,3.0,2.0,3.0,2.0,10.0,0.0,1.0,0.0,0.0,20.0,60.0,20.0,40.0,0.0,0.0,60.0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,365.823,21.467,4.108,231.522,1078.481,44.304,-0.352,-75.0,17040.0,12.0,4.0,3.25,8,3,3,0
대전,M70111,2,1.0,36.941,2,3,4,1.0,2,3,6,3,1.0,1.0,2,1.0,4.0,2,1,1.0,1.0,2,3.0,1.0,3.0,2.0,10.0,0.0,1.0,0.0,0.0,13.0,74.0,13.0,44.444,11.111,0.0,44.444,0.0,0.0,0.0,0.0,100.0,0.0,4.729,95.271,0.0,0.0,43.489,69.692,8.003,108.048,155.037,12.408,3.883,408.333,14022.222,10.0,3.5,3.25,3,3,8,0
대전,M70111,2,3.0,43.545,2,2,4,2.0,4,1,4,2,1.0,1.0,1,2.0,5.0,1,3,2.0,2.0,2,2.0,3.0,2.0,2.0,70.0,5.0,1.0,0.0,0.0,67.0,11.0,22.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,60.27,62.395,40.228,132.884,212.973,85.676,39.467,147600.0,8755.556,20.0,3.167,3.0,5,3,7,1
대전,M70111,2,1.0,37.81,2,3,4,1.0,2,3,6,3,1.0,1.0,2,2.0,4.0,2,3,1.0,1.0,2,2.0,1.0,3.0,2.0,10.0,0.0,1.0,0.0,10.0,35.0,40.0,15.0,42.857,14.286,0.0,42.857,0.0,0.0,100.0,0.0,0.0,0.0,3.836,96.164,0.0,0.0,93.128,51.779,8.646,75.599,146.003,12.623,6.34,550.0,17350.0,10.0,3.5,3.25,2,0,8,0
경기,M70111,2,2.0,7.205,2,3,4,1.0,3,2,1,3,1.0,1.0,2,2.0,4.0,2,1,1.0,1.0,2,4.0,3.0,3.0,4.0,0.01,0.0,1.0,0.0,0.0,82.0,11.0,7.0,6.25,8.333,6.25,68.75,95.0,0.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,226.478,30.63,4.62,96.835,316.145,14.605,8.548,233.476,13258.333,10.0,4.833,4.0,1,0,0,0
부산,M70111,2,2.0,38.263,1,3,2,1.0,2,2,6,2,1.0,3.0,2,1.0,4.0,2,1,1.0,1.0,2,3.0,3.0,2.0,2.0,5.0,0.0,1.0,20.0,20.0,40.0,20.0,0.0,12.5,25.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,235.809,29.779,2.546,108.914,365.743,9.313,1.94,82.051,41237.5,4.0,2.667,2.25,0,0,6,0
경기,M70111,2,2.0,20.471,2,3,1,1.0,3,1,5,2,1.0,1.0,2,2.0,3.0,2,3,1.0,1.0,2,1.0,3.0,4.0,3.0,15.0,0.0,1.0,0.0,10.0,40.0,20.0,30.0,16.667,33.333,8.333,41.667,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,124.399,44.563,3.298,69.845,156.731,5.168,2.147,100.0,10866.667,15.0,3.833,2.5,0,0,7,0
경기,M70111,2,2.0,15.378,2,2,1,1.0,2,1,5,2,1.0,1.0,2,2.0,3.0,2,3,1.0,1.0,2,3.0,3.0,4.0,3.0,15.0,0.0,1.0,0.0,10.0,40.0,20.0,30.0,14.286,28.571,7.143,35.714,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,136.456,42.291,2.549,71.413,168.861,4.304,0.9,40.0,9528.571,15.0,3.333,2.25,0,2,7,0
강원,M70112,2,1.0,36.941,2,4,1,1.0,3,1,6,3,1.0,1.0,2,2.0,4.0,2,1,1.0,1.0,2,7.0,1.0,2.0,1.0,10.0,0.0,1.0,0.0,20.0,60.0,20.0,0.0,16.667,33.333,0.0,50.0,0.0,0.0,10.0,0.0,90.0,0.0,26.923,73.077,0.0,0.0,46.608,68.209,7.143,89.851,131.729,9.409,5.98,720.0,10033.333,20.0,3.833,3.75,4,0,9,0
강원,M70112,2,1.0,37.81,2,4,1,1.0,3,1,6,3,1.0,1.0,2,2.0,4.0,2,1,1.0,1.0,2,7.0,1.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,78.0,22.0,0.0,12.5,37.5,12.5,37.5,0.0,0.0,20.0,0.0,80.0,0.0,0.0,100.0,0.0,0.0,47.458,67.816,20.412,87.685,129.298,26.392,15.356,1640.0,6675.0,20.0,3.667,3.25,2,0,9,0
강원,M70112,2,2.0,38.263,2,2,1,1.0,3,1,6,3,1.0,1.0,2,1.0,4.0,2,1,1.0,1.0,2,3.0,1.0,2.0,2.0,10.0,0.0,1.0,0.0,0.0,78.0,22.0,0.0,12.5,25.0,0.0,62.5,0.0,30.0,70.0,0.0,0.0,0.0,0.0,57.082,0.0,42.918,60.131,62.449,18.182,116.735,186.928,33.987,18.531,1766.667,7150.0,20.0,4.167,2.75,6,0,0,0
전북,M70113,2,3.0,4.674,1,3,4,1.0,2,1,5,2,2.0,1.0,2,2.0,4.0,2,1,1.0,1.0,2,2.0,1.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,80.0,0.0,20.0,8.333,0.0,5.952,14.286,3.3,0.0,66.7,0.0,25.0,0.0,0.0,100.0,0.0,0.0,69.231,59.091,16.614,207.143,350.549,58.242,9.718,3100.0,379.762,11.0,3.667,2.25,0,0,2,1
서울,M70113,2,3.0,43.545,2,3,4,1.0,3,1,1,3,1.0,1.0,1,2.0,3.0,2,1,1.0,1.0,2,3.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,80.0,0.0,20.0,37.5,12.5,37.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,15.733,86.406,-63.398,22.118,25.597,-16.228,-61.634,-3332.558,29062.5,11.0,3.0,3.0,6,4,6,1
대전,M70113,1,3.0,4.674,3,3,4,1.0,4,1,5,3,1.0,3.0,2,2.0,4.0,2,3,1.0,1.0,2,1.0,2.0,2.0,2.0,5.0,0.0,0.984,2.0,0.0,90.0,5.0,3.0,7.937,0.0,17.46,61.905,30.0,30.0,40.0,0.0,0.0,0.0,0.0,84.287,0.0,15.713,1.519,98.503,-489.831,1.935,1.964,-9.622,-542.604,-2828.514,2060.317,10.0,3.333,2.5,4,0,3,0
서울,M70113,1,2.0,15.8,4,3,2,1.0,3,3,5,3,1.0,3.0,2,2.0,5.0,2,4,2.0,1.0,2,2.0,2.0,5.0,5.0,20.0,0.0,1.0,0.0,0.0,87.75510204081633,10.20408163265306,2.0408163265306123,20.408,59.184,10.204,10.204,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,15.381,86.669,-97.637,4.903,5.658,-5.524,-70.106,-266.057,8825.532,20.0,3.833,3.25,3,19,3,0
대전,M70113,2,3.0,4.674,4,3,4,1.0,2,5,3,3,1.0,1.0,2,2.0,4.0,2,1,2.0,1.0,2,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,94.0,3.0,3.0,3.448,50.0,0.0,46.552,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,175.644,36.279,-1047.236,3.94,10.86,-113.731,-460.342,-732.457,3025.862,5.0,3.5,2.75,2,0,2,1
서울,M70113,2,3.0,1.831,3,4,4,1.0,3,1,3,2,1.0,1.0,1,2.0,3.0,2,1,1.0,1.0,2,5.0,1.0,3.0,3.0,8.0,0.0,0.964,0.0,0.0,70.0,10.0,20.0,3.571,7.143,78.571,0.0,30.0,30.0,40.0,0.0,0.0,0.0,1.963,95.33,0.0,2.707,40.054,71.401,-16.058,112.837,158.034,-25.377,1.368,147600.0,19188.393,13.0,3.833,3.5,0,0,10,1
서울,M70113,2,1.0,36.941,2,3,1,1.0,3,1,1,3,1.0,3.0,1,2.0,5.0,2,1,1.0,1.0,2,4.0,1.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,25.0,50.0,25.0,14.286,57.143,0.0,28.571,0.0,0.0,20.0,80.0,0.0,0.0,0.0,100.0,0.0,0.0,43.28,69.794,-37.624,18.949,27.151,-10.215,-48.515,-1225.0,1442.857,23.0,3.0,2.75,3,2,7,0
서울,M70113,2,3.0,43.545,2,2,1,1.0,3,1,1,3,1.0,3.0,2,2.0,5.0,2,1,1.0,1.0,2,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,50.0,0.0,50.0,25.0,0.0,0.0,75.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,66.667,0.0,33.333,14.286,87.5,108.696,4.528,5.174,5.624,-195.652,-1500.0,1150.0,20.0,2.333,2.0,12,0,7,0
서울,M70113,2,3.0,26.255,4,1,4,1.0,4,1,1,3,2.0,1.0,1,2.0,3.0,1,1,2.0,1.0,2,3.0,2.0,3.0,3.0,1.0,0.0,0.714,0.0,7.0,50.0,32.0,11.0,71.429,0.0,28.571,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,100.0,0.0,0.0,114.623,46.6,-233.047,11.343,24.342,-56.728,-376.781,-6013.725,2907.143,7.0,1.0,2.0,0,0,2,1
